,comment,stars
116491,"['issue', 'seem', 'possibly', 'used', 'already', 'name', 'princess', 'airpods', 'pro', 'lead', 'believe', 'sent', 'used', 'product', 'claiming', 'new', 'shifty', 'thing', 'otherwise', 'everything', 'fine']",3
116516,"['apple', 'better', 'nc', 'person', 'hear', 'external', 'sound', 'loud', 'clear', 'external', 'noise', 'cancelling', 'pathetic', 'overlap', 'interpreted', 'loudly', 'voice', 'delivery']",3
116517,"['although', 'extremely', 'happy', 'apple', 'product', 'sound', 'quality', 'anc', 'airpods', 'pro', 'failed', 'impress', 'airpods', 'keep', 'falling', 'ear', 'minute', 'even', 'using', 'biggest', 'earplug', 'apple', 'seriously', 'need', 'rethink', 'design', 'flaw', 'much', 'happier', 'normal', 'airpods', 'compared', 'pro', 'finally', 'buy', 'connector', 'string', 'not', 'lose', 'fallen', 'one', 'especially', 'running']",3
116520,"['not', 'like', 'function', 'button', 'product', 'prefer', 'use', 'regular', 'airpods', 'noise', 'cancellation', 'hoping', 'able', 'use', 'cut', 'grass', 'not', 'cancel', 'enough', 'noise', 'ended', 'giving', 'wife', 'love', 'except', 'function', 'button', 'ended', 'purchasing', 'set', 'plug', 'phone', 'work', 'fantastic']",3
116521,"['bought', 'pair', 'replace', 'regular', 'airpods', 'gave', 'daughter', 'frustrating', 'week', 'traded', 'back', 'major', 'problem', 'keep', 'falling', 'ear', 'tried', 'many', 'different', 'adapter', 'nothing', 'work', 'old', 'one', 'would', 'never', 'fall', 'even', 'running', 'run', 'would', 'pop', 'least', 'time', 'also', 'several', 'bluetooth', 'connectivity', 'issue', 'watch', 'noise', 'cancellation', 'nice', 'not', 'good', 'using', 'zoom', 'also', 'cancel', 'voice', 'hearing', 'voice', 'feel', 'weird']",3
116537,"['love', 'info', 'battery', 'pop', 'device', 'seem', 'great', 'finally', 'glad', 'splurged', 'sale', 'sound', 'quality', 'good', 'noise', 'cancellation', 'great', 'bluetooth', 'connection', 'slows', 'virtual', 'medical', 'appointment', 'reason', 'star', 'bluetooth', 'earpods', 'affect', 'connectivity']",3
116557,"['transparency', 'feature', 'cool', 'sound', 'crisp', 'full', 'well', 'balanced', 'audio', 'around', 'right', 'fit', 'even', 'eat', 'top', 'option', 'fit', 'well', 'align', 'properly', 'jawbone']",3
116566,"['transparency', 'mode', 'buzzing', 'sound', 'noise', 'cancellation', 'feature', 'work', 'great', 'work', 'main', 'problem', 'still', 'not', 'stay', 'secure', 'ear', 'fall', 'eating', 'speaking', 'must', 'constantly', 'keep', 'adjusting', 'jogging', 'price', 'would', 'think', 'apple', 'could', 'much', 'better']",3
116575,"['nice', 'product', 'would', 'not', 'stay', 'ear', 'even', 'tried', 'using', 'smaller', 'larger', 'attachment', 'still', 'no', 'luck', 'keeping', 'place', 'even', 'brisk', 'walk', 'would', 'cause', 'fall', 'decided', 'return', 'buy', 'beat', 'pro', 'hoping', 'trick', 'sound', 'quality', 'good', 'assuming', 'might', 'not', 'no', 'noise', 'cancellation']",3
116583,"['expecting', 'lot', 'problem', 'secure', 'fit', 'happen', 'actually', 'first', 'second', 'generation', 'apple', 'airpods', 'better', 'longer', 'stem', 'grab', 'possibility', 'airpods', 'fall', 'ear', 'likely', 'deal', 'breaker', 'return']",3
116588,"['sound', 'quality', 'good', 'not', 'comfortable', 'wearing', 'little', 'longer', 'time', 'cause', 'ear', 'pain', 'point', 'like', 'old', 'airpods', 'better']",3
116594,"['small', 'ear', 'hurt', 'ear', 'wearing', 'minute', 'sound', 'quality', 'nice', 'noise', 'cancelling', 'alright', 'earbud', 'definitely', 'not', 'good', 'bose', 'qc', 'ear']",3
116597,"['side', 'side', 'sound', 'comparison', 'test', 'bose', 'soundsport', 'free', 'earbuds', 'bose', 'noticeable', 'better', 'low', 'bass', 'even', 'conducted', 'fit', 'test', 'airpods', 'successfully', 'enabled', 'noise', 'cancelling', 'bose', 'still', 'crushed', 'audio', 'quality', 'go', 'bose', 'small', 'form', 'factor', 'ease', 'use', 'go', 'apple', 'imo', 'thought', 'price', 'would', 'get', 'high', 'quality', 'audio', 'small', 'form', 'factor']",3
116601,"['super', 'disappointing', 'product', 'requires', 'specific', 'charging', 'adapter', 'block', 'not', 'come', 'one', 'order', 'one', 'separately']",3
116602,"['audio', 'quality', 'alright', 'could', 'definitely', 'louder', 'lot', 'issue', 'sync', 'still', 'even', 'though', 'apple', 'supposedly', 'fixed', 'first', 'gen', 'product', 'expect', 'issue', 'apple', 'love', 'screwing', 'clientele', 'day', 'seems']",3
116617,"['think', 'overpriced', 'quality', 'fact', 'slip', 'ear', 'regardless', 'various', 'sized', 'bud', 'fit', 'test', 'convenient', 'like', 'noise', 'cancelling', 'mode', 'battery', 'last', 'decent', 'amount', 'time', 'charge', 'us', 'usb', 'come', 'block', 'ridiculous', 'luckily', 'one', 'iphone', 'overall', 'three', 'star']",3
116625,"['love', 'almost', 'everything', 'reason', 'gave', 'set', 'bench', 'press', 'without', 'one', 'falling', 'bouncing', 'rolling', 'around', 'gym', 'also', 'need', 'fiddled', 'every', 'set', 'exercise', 'make', 'sure', 'tight', 'fall', 'frustrating']",3
116651,"['absolutely', 'love', 'earbuds', 'surprised', 'good', 'sound', 'convenient', 'one', 'favorite', 'disappointed', 'left', 'earbud', 'giving', 'lot', 'feedback', 'issue', 'month', 'use', 'made', 'almost', 'impossible', 'use', 'movement', 'would', 'provoke', 'static', 'sound', 'left', 'earbud', 'get', 'uncomfortable', 'suck', 'using', 'right', 'one', 'hesitant', 'buying', 'new', 'pair', 'expensive']",3
116655,"['great', 'traveling', 'work', 'not', 'felt', 'like', 'ear', 'clogged', 'hard', 'time', 'volume', 'answering', 'phone']",3
116667,"['good', 'beginning', 'super', 'nice', 'noise', 'started', 'crackle', 'speaker', 'inside', 'sound', 'blown', 'walk', 'rattle', 'talk', 'rattle']",3
116677,"['convenient', 'part', 'acceptable', 'bose', 'noise', 'cancelling', 'bose', 'still', 'surpasses', 'thought', 'would', 'try', 'use', 'conference', 'call', 'win', 'pc', 'sound', 'quality', 'not', 'clear', 'keep', 'work', 'fine', 'apple', 'iphones', 'hoping', 'would', 'work', 'across', 'win', 'apple', 'product']",3
116679,"['solid', 'apple', 'feel', 'not', 'sure', 'worth', 'money', 'left', 'right', 'earbud', 'drain', 'battery', 'different', 'rate', 'annoying', 'good', 'gadget', 'willing', 'pay']",3
116680,"['decided', 'upgrade', 'pro', 'airpods', 'quality', 'great', 'liked', 'noise', 'cancelling', 'however', 'hate', 'fact', 'would', 'fall', 'ear', 'often', 'especially', 'working']",3
116688,"['although', 'product', 'come', 'multiple', 'ear', 'bud', 'adjustment', 'fit', 'well', 'ear', 'canal', 'original', 'version', 'pod', 'fall', 'ear', 'easily']",3
116691,"['sound', 'not', 'nearly', 'loud', 'bose', 'brand', 'cut', 'bit', 'like', 'bad', 'connection', 'also', 'not', 'come', 'adaptor', 'plug', 'wall', 'charge', 'course', 'charger', 'compatible', 'iphone', 'ipad', 'charger', 'getting', 'ridiculous', 'amount', 'money', 'spend', 'product']",3
116701,"['get', 'wrong', 'apple', 'product', 'expect', 'hand', 'subpar', 'best', 'sound', 'quality', 'battery', 'life', 'range', 'decent', 'no', 'mean', 'exceptional', 'category', 'would', 'shop', 'else', 'ware', 'stand', 'apple', 'ecosystem']",3
116713,"['good', 'flight', 'want', 'change', 'something', 'bigger', 'fall', 'much', 'easier', 'button', 'touch', 'not', 'older', 'model', 'frankly', 'suck', 'open', 'phone', 'switch', 'noise', 'canceling', 'allow', 'sound', 'shut', 'music', 'not', 'huge', 'fan', 'okkkkk']",3
116714,"['personally', 'think', 'best', 'noise', 'cancellation', 'bud', 'also', 'think', 'passive', 'sound', 'best', 'audio', 'quality', 'lacking', 'made', 'return', 'static', 'crackling', 'said', 'software', 'update', 'owned', 'first', 'week', 'came', 'problem', 'hopefully', 'get', 'fixed', 'ease', 'use', 'also', 'set', 'apart', 'front', 'rest', 'still', 'nothing', 'come', 'close', 'regard']",3
116734,"['great', 'listening', 'music', 'go', 'noise', 'canceling', 'not', 'block', 'every', 'last', 'little', 'noise', 'good', 'job', 'canceling', 'constant', 'droning', 'like', 'engine', 'ac', 'join', 'majority', 'people', 'saying', 'ear', 'tip', 'not', 'comfortable', 'trouble', 'staying', 'ear', 'ear', 'headphone', 'not', 'liking', 'may', 'not', 'headphone']",3
116757,"['regular', 'airpods', 'going', 'pro', 'really', 'made', 'sound', 'quality', 'much', 'better', 'however', 'case', 'built', 'feel', 'premium', 'price', 'noticed', 'top', 'part', 'case', 'wobbly']",3
116774,"['good', 'sound', 'good', 'design', 'impressive', 'noise', 'canceling', 'connects', 'properly', 'time', 'seems', 'like', 'apple', 'tm', 'charger', 'battery', 'life', 'anemic', 'understandable', 'given', 'noise', 'cancellation', 'worth', 'anyone', 'apple']",3
116812,"['im', 'smaller', 'female', 'normal', 'size', 'ear', 'honestly', 'little', 'bummed', 'love', 'idea', 'everything', 'else', 'except', 'fit', 'great', 'listening', 'music', 'hanging', 'fall', 'minute', 'start', 'working', 'break', 'sweat', 'tried', 'fitting', 'none', 'work', 'also', 'hurt', 'wear', 'little', 'keep', 'longer', 'hour', 'without', 'getting', 'bothered']",3
116826,"['someone', 'owned', 'air', 'pod', 'air', 'pod', 'pro', 'honestly', 'feel', 'like', 'regular', 'air', 'pod', 'better', 'overall', 'air', 'pod', 'pro', 'sound', 'quality', 'amazing', 'not', 'stay', 'ear', 'even', 'using', 'diff', 'size', 'option', 'make', 'difficult', 'workout', 'specially']",3
116830,"['noise', 'cancellation', 'airpods', 'rather', 'effective', 'suprising', 'small', 'unit', 'sound', 'quality', 'best', 'honest', 'environment', 'using', 'would', 'not', 'ideal', 'audiophile', 'listening', 'anyway', 'battery', 'life', 'enough', 'last', 'whole', 'day', 'coupled', 'case', 'wireless', 'charging', 'convenient']",3
116845,"['seems', 'not', 'work', 'well', 'not', 'sure', 'actual', 'airpods', 'service', 'worked', 'good', 'week', 'problem']",3
116855,"['one', 'biggest', 'apple', 'disappointment', 'long', 'time', 'pod', 'stay', 'ear', 'well', 'pop', 'come', 'lose', 'fall', 'need', 'major', 'overhaul', 'opinion']",3
116857,"['supposed', 'use', 'lightening', 'cable', 'odd', 'end', 'no', 'charger', 'block', 'really']",3
116861,"['overall', 'good', 'honestly', 'price', 'match', 'quality', 'battery', 'life', 'not', 'best', 'fit', 'good', 'sometimes', 'fall', 'working', 'one', 'thing', 'really', 'like', 'noise', 'cancellation', 'work', 'perfectly', 'sound', 'quality', 'pretty', 'decent']",3
116877,"['overpriced', 'many', 'option', 'provide', 'better', 'quality', 'sound', 'functionality', 'portability', 'comfort', 'battery', 'life', 'not', 'feeling', 'good', 'purchase', 'value', 'perspective']",3
116881,"['already', 'returned', 'product', 'used', 'couple', 'day', 'exercising', 'meal', 'beginning', 'really', 'good', 'several', 'day', 'get', 'oily', 'really', 'slippy', 'earphone', 'fall', 'ear', 'really', 'frequently']",3
116887,"['product', 'like', 'others', 'market', 'much', 'affordable', 'price', 'similar', 'quality', 'not', 'cancel', 'noise', 'office', 'low', 'noise', 'rating', 'still', 'hear', 'everything', 'said', 'across', 'office', 'not', 'worth', 'price']",3
116904,"['bought', 'another', 'pro', 'another', 'company', 'price', 'extra', 'option', 'choice', 'included', 'wearing']",3
116912,"['airpods', 'pro', 'not', 'robust', 'regular', 'airpods', 'apple', 'charge', 'around', 'per', 'ear', 'replace', 'failing', 'airpods', 'pro', 'case', 'left', 'ear', 'developed', 'rattling', 'sound', 'around', 'six', 'month', 'mark', 'failure', 'not', 'linked', 'external', 'damage']",3
116916,"['amazing', 'sound', 'technology', 'problem', 'kept', 'falling', 'ear', 'fit', 'size', 'shame', 'returned', 'bought', 'regular', 'airpods']",3
116939,"['verg', 'good', 'sound', 'quality', 'fall', 'option', 'even', 'shake', 'little', 'move', 'one', 'side']",3
116955,"['think', 'sound', 'fine', 'use', 'useful', 'able', 'hear', 'surrounding', 'sound', 'desired', 'block', 'gave', 'big', 'ear', 'fall', 'easily']",3
116962,"['feature', 'amazing', 'love', 'headphone', 'stick', 'ear', 'first', 'day', 'not', 'silicon', 'tip', 'give', 'fortunately', 'got', 'memory', 'foam', 'tip', 'next', 'day', 'ear', 'hook', 'love', 'going', 'buy', 'especially', 'workout', 'must', 'get', 'memory', 'foam', 'tip', 'fully', 'experience', 'bud']",3
116965,"['right', 'bud', 'spotty', 'kinda', 'upsetting', 'much', 'money']",3
116973,"['best', 'one', 'ever', 'fall', 'ear', 'lot']",3
116974,"['design', 'made', 'fit', 'everyones', 'ear', 'hope', 'completely', 'remake', 'chasis', 'airpods', 'pro']",3
116979,"['sure', 'others', 'love', 'hurt', 'ear', 'even', 'taking', 'rubber', 'tab', 'eat', 'piece', 'smaller', 'would', 'like']",3
116985,"['ride', 'bike', 'mile', 'one', 'earpods', 'pro', 'device', 'fall', 'without', 'warning', 'ride', 'sound', 'fantastic', 'feel', 'great', 'stayed', 'ear', 'love']",3
116990,"['previous', 'airpods', 'better', 'small', 'ear', 'like', 'keep', 'falling', 'moving', 'mouth', 'talk', 'chewing', 'gum', 'tried', 'every', 'single', 'bud', 'size', 'done', 'test', 'perfect', 'size', 'work', 'ear', 'hoping', 'apple', 'put', 'smaller', 'size', 'bud', 'one', 'feel', 'wasted', 'money', 'better', 'buying', 'regular', 'airpods']",3
116996,"['ordered', 'new', 'may', 'refurbished', 'another', 'person', 'name', 'good', 'sound', 'weak', 'bass']",3
117000,"['tried', 'everything', 'seam', 'great', 'except', 'no', 'way', 'charge', 'le', 'buy', 'port', 'adapter', 'apple', 'need', 'know', 'not', 'everyone', 'port', 'plug', 'excluded', 'apple', 'get', 'higher', 'rating', 'fix', 'issue', 'allows', 'charge', 'dollors', 'shouldnt', 'go', 'charger']",3
117003,"['great', 'product', 'noise', 'cancellation', 'whole', 'another', 'level', 'perfect', 'want', 'feel', 'beat', 'though', 'battery', 'level', 'not', 'good', 'hour', 'case', 'overall', 'perfect']",3
117014,"['sound', 'amazing', 'not', 'stay', 'ear', 'even', 'smallest', 'tip', 'constantly', 'fall', 'running', 'workout', 'general', 'never', 'issue', 'standard', 'airpod']",3
117036,"['would', 'using', 'lot', 'fact', 'right', 'one', 'always', 'seems', 'fall', 'minute', 'not', 'hour', 'minute', 'made', 'submit', 'review', 'finding', 'many', 'people', 'experience', 'issue', 'selling', 'next', 'gen', 'sony', 'wh', 'xm', 'ear']",3
117049,"['thought', 'would', 'stay', 'ear', 'better', 'right', 'ear', 'hold', 'well', 'side', 'fall']",3
117057,"['okay', 'str', 'quick', 'review', 'high', 'airpods', 'pro', 'good', 'opinion', 'literally', 'absolutely', 'no', 'bass', 'tried', 'bass', 'boost', 'change', 'love', 'bass', 'put', 'heard', 'sound', 'distorted', 'not', 'good', 'please', 'consider', 'sound', 'canceling', 'okay', 'expect', 'better', 'really', 'depend', 'prefer']",3
117064,"['todo', 'e', 'perfecto', 'el', 'sonido', 'excelente', 'carga', 'rapida', 'duradera', 'pero', 'lo', 'unico', 'malo', 'e', 'que', 'los', 'chupetes', 'de', 'la', 'orejas', 'no', 'se', 'agarran', 'bien', 'se', 'salen', 'de', 'la', 'orejas', 'con', 'frecuencia', 'prove', 'con', 'los', 'diferentes', 'tamanos', 'nada', 'se', 'caen', 'despues', 'todo', 'e', 'perfecto']",3
117067,"['expected', 'earphone', 'sound', 'quality', 'bad', 'constantly', 'manually', 'pair', 'iphone', 'price', 'expected', 'reasonable', 'sound', 'quality', 'ease', 'use', 'gave', 'star', 'great', 'job', 'cancelling', 'noise', 'around', 'otherwise', 'would', 'give', 'star']",3
117068,"['bought', 'thinking', 'would', 'love', 'wrong', 'unfortunately', 'earbud', 'kept', 'falling', 'ear', 'along', 'causing', 'ear', 'ear', 'using', 'noise', 'cancelation', 'day', 'quality', 'got', 'worse', 'able', 'hear', 'everything', 'around', 'really', 'tried', 'hard', 'like', 'justify', 'keeping', 'earbuds', 'not', 'worth']",3
117072,"['mine', 'came', 'without', 'cushion', 'need', 'actually', 'use', 'airpods', 'even', 'tell', 'work', 'not']",3
117116,"['majority', 'time', 'work', 'well', 'least', 'day', 'get', 'staticy', 'person', 'end', 'phone', 'call', 'hear', 'say', 'muffled', 'distant', 'sounding', 'switch', 'airpods', 'actual', 'phone', 'fix', 'problem', 'pricey', 'think', 'issue']",3
117168,"['started', 'great', 'loved', 'headphone', 'month', 'right', 'headphone', 'started', 'crackling', 'making', 'static', 'noise', 'talk', 'sing', 'hum', 'certain', 'frequency', 'annoying', 'sometimes', 'hurt', 'ear', 'drum', 'thought', 'one', 'year', 'warranty', 'not', 'buy', 'amazon', 'get', 'warranty', 'amazon', 'happen']",3
117169,"['got', 'airpods', 'pro', 'noise', 'cancellation', 'not', 'working', 'thought', 'would', 'hear', 'everything', 'going', 'around', 'read', 'review', 'problem', 'apple', 'able', 'solve', 'not', 'even', 'latest', 'firmware', 'july', 'no', 'way', 'fix', 'airpods', 'quite', 'expensive', 'comply', 'supposed', 'offer']",3
117195,"['sounded', 'great', 'loved', 'noise', 'cancellation', 'great', 'everything', 'ignored', 'comment', 'not', 'fitting', 'ear', 'correctly', 'upset', 'everytime', 'would', 'run', 'stuff', 'would', 'fall', 'suck', 'awesome', 'get', 'wrong', 'think', 'gonna', 'go', 'back', 'old', 'one', 'yes', 'tried', 'ear', 'tip']",3
117198,"['charge', 'left', 'side', 'finish', 'way', 'quicker', 'otheri', 'turned', 'fully', 'charged', 'last', 'night', 'discover', 'left', 'side', 'low', 'battery', 'whist', 'right', 'side', 'full', 'charge']",3
117204,"['sound', 'quality', 'disappointing', 'next', 'would', 'fit', 'say', 'adjust', 'right', 'size', 'ear', 'say', 'mine', 'fine', 'keep', 'dropping', 'connected', 'mac', 'pro', 'big', 'feedback', 'sound', 'not', 'iphone', 'noise', 'cancellation', 'slightly', 'noticeable', 'battery', 'life', 'ok', 'charge', 'fast', 'however']",3
117212,"['received', 'airpods', 'pro', 'box', 'opened', 'charging', 'case', 'bond', 'state', 'bad', 'apple', 'center', 'told', 'stock', 'still', 'using', 'bad', 'charging', 'case', 'wait', 'get', 'message', 'apple', 'center', 'sad', 'change', 'new', 'one', 'refurbished', 'well', 'not', 'lucky', 'guy', 'good', 'day']",3
117213,"['sound', 'quality', 'amazing', 'stay', 'ear', 'matter', 'size', 'ear', 'bud', 'use', 'end', 'falling', 'trying', 'exercise', 'run', 'forget']",3
117215,"['loved', 'sound', 'active', 'noise', 'cancellation', 'love', 'fact', 'kept', 'falling', 'ear', 'tried', 'different', 'sized', 'ear', 'tip', 'no', 'luck', 'ended', 'returning']",3
117228,"['air', 'pod', 'amazon', 'came', 'broken', 'get', 'fixed', 'best', 'buy', 'luckily', 'use', 'apple', 'warranty', 'regardless', 'finally', 'got', 'new', 'pair', 'sound', 'quality', 'pretty', 'good', 'old', 'air', 'pod', 'seem', 'louder', 'one', 'however', 'noise', 'cancelation', 'really', 'cool']",3
117229,"['little', 'device', 'fantastic', 'listening', 'noise', 'cancellation', 'cant', 'stay', 'ear', 'long', 'work', 'out', 'run', 'min', 'would', 'start', 'bounce', 'ear', 'hold', 'running', 'annoying']",3
117233,"['item', 'good', 'product', 'hurt', 'ear', 'also', 'slip']",3
117267,"['good', 'headphone', 'big', 'box', 'package', 'still', 'inside', 'little', 'bit', 'damage', 'matter', 'use']",3
117271,"['great', 'apple', 'product', 'pair', 'easily', 'keep', 'falling', 'ear', 'readjusting', 'constantly']",3
117273,"['month', 'owning', 'seems', 'battery', 'life', 'significantly', 'worse', 'beat', 'hour', 'playback', 'time', 'charge', 'get', 'phone', 'call', 'forget', 'battery', 'life', 'drained', 'put', 'directly', 'charger', 'call', 'apple', 'fan', 'might', 'worst', 'product', 'owned']",3
117299,"['bought', 'product', 'brand', 'new', 'never', 'used', 'warranty', 'opened', 'airpods', 'one', 'minor', 'scratch', 'case', 'heavily', 'scratched', 'also', 'connectivity', 'issue', 'would', 'recommend', 'paying', 'full', 'price', 'else']",3
117305,"['well', 'sooo', 'wanted', 'fit', 'seems', 'apple', 'keep', 'making', 'airpods', 'refuse', 'fit', 'ear', 'previous', 'generation', 'falling', 'one', 'wide']",3
117315,"['talk', 'someone', 'like', 'original', 'airpods']",3
117328,"['notwithstanding', 'three', 'different', 'size', 'tip', 'found', 'uncomfortable']",3
117342,"['uneven', 'charging', 'poor', 'noise', 'cancellation', 'decent', 'sound']",3
117348,"['first', 'pair', 'one', 'stopped', 'cancelling', 'sound', 'month', 'returned', 'easily', 'amazon', 'second', 'pair', 'month', 'started', 'static', 'loud', 'noise', 'day', 'walking', 'windy', 'day', 'past', 'deadline', 'return', 'second', 'pair', 'lot', 'spend', 'month', 'use']",3
117363,"['im', 'apple', 'fanatic', 'keep', 'ear', 'tried', 'three', 'pad', 'size', 'multiple', 'time', 'would', 'get', 'loose', 'walk', 'fall', 'ran', 'last', 'straw', 'sitting', 'bench', 'stretching', 'fell', 'sent', 'back', 'bought', 'airpods', 'ii', 'sound', 'pretty', 'good', 'pro', 'not', 'worth', 'extra']",3
117382,"['sound', 'great', 'noise', 'canceling', 'ok', 'fall', 'lot', 'constantly', 'push', 'back', 'talking', 'second', 'enough', 'make', 'fall', 'expecting', 'custom', 'fit', 'definitely', 'expected', 'better', 'fit', 'one', 'tip', 'ripped', 'half', 'first', 'day']",3
117414,"['good', 'sound', 'battery', 'life', 'tried', 'every', 'different', 'earbud', 'side', 'still', 'fall', 'ear', 'got', 'work', 'since', 'jaw', 'issue', 'constant', 'readjustment', 'thing', 'stay', 'ultimately', 'worse', 'bluetooth', 'headphone', 'really', 'disappointed']",3
117444,"['not', 'worth', 'money', 'overpriced', 'apple', 'product', 'loud', 'wireless', 'expect', 'noise', 'cancellation', 'work', 'pretty', 'well', 'usually', 'fall', 'ear', 'working', 'running', 'overall', 'gone', 'different', 'brand', 'like', 'bose', 'something']",3
117447,"['bought', 'thinking', 'would', 'much', 'better', 'nd', 'generation', 'pod', 'disappointed', 'noise', 'cancelling', 'thought', 'could', 'better', 'also', 'still', 'fall', 'ear', 'decent', 'amount', 'time', 'frustrating']",3
117449,"['love', 'bud', 'cannot', 'stay', 'ear']",3
117467,"['sound', 'quality', 'along', 'noise', 'cancellation', 'transparency', 'setting', 'good', 'work', 'tend', 'get', 'loose', 'ear', 'sometimes', 'even', 'fall', 'fit', 'better', 'would', 'five', 'star', 'review', 'constantly', 'adjusting']",3
117476,"['stay', 'ear', 'using', 'sized', 'rubber', 'bud', 'fall', 'quite', 'easily', 'pretty', 'terrifying', 'attempted', 'use', 'running', 'gave', 'work', 'stay', 'ear', 'mostly', 'stationary', 'sound', 'great']",3
117498,"['not', 'impressed', 'hard', 'get', 'proper', 'fit', 'proper', 'noise', 'cancellation', 'hurt', 'ear']",3
117518,"['received', 'ipod', 'pro', 'come', 'charging', 'box', 'charger', 'iphone', 'part', 'go', 'charging', 'box', 'different', 'connector', 'pro', 'come', 'even', 'charge']",3
117536,"['le', 'month', 'apple', 'airpods', 'pro', 'not', 'working', 'properly', 'right', 'ear', 'sound', 'like', 'loose', 'piece', 'vibrating', 'walk', 'call', 'someone']",3
117538,"['got', 'first', 'set', 'back', 'march', 'random', 'popping', 'noise', 'weird', 'random', 'hollow', 'feeling', 'would', 'occasionally', 'turn', 'left', 'pod', 'got', 'exchange', 'working', 'fine', 'expect', 'price']",3
117572,"['noise', 'cancellation', 'quality', 'not', 'good', 'expectation', 'course', 'aspect', 'beyond', 'average', 'earphone']",3
117594,"['grandson', 'say', 'clear', 'old', 'pair', 'boise', 'like', 'lot']",3
117598,"['return', 'left', 'one', 'dy', 'much', 'quicker', 'right', 'one', 'right', 'one', 'still', 'left', 'completely', 'dead', 'like', 'noise', 'cancellation', 'like', 'tap', 'stop', 'play', 'next', 'song', 'going', 'back', 'gen']",3
117624,"['spent', 'much', 'money', 'extra', 'normal', 'air', 'pod', 'fit', 'ear', 'unfortunately', 'item', 'also', 'not', 'fitting', 'falling', 'ended', 'purchasing', 'jabra']",3
117642,"['good', 'blue', 'tooth', 'earphone', 'set', 'come', 'piece', 'lose', 'one', 'replace', 'set']",3
117671,"['love', 'apple', 'product', 'previous', 'version', 'airpods', 'pro', 'good', 'looking', 'best', 'noise', 'canceling', 'hurt', 'ear', 'fit', 'correctly', 'still', 'great', 'product', 'room', 'improvement']",3
117688,"['work', 'really', 'nice', 'apple', 'watch', 'wearing', 'phone', 'nearby', 'listening', 'music', 'talking', 'phone', 'whatever', 'airpods', 'want', 'jump', 'phone', 'watch', 'lose', 'signal', 'kind', 'distracting', 'little', 'annoying']",3
117697,['good'],3
117712,"['fall', 'time']",3
117721,"['uncomfortable', 'sound', 'quality', 'fair', 'pairing', 'easy', 'convenient', 'android']",3
117723,"['noise', 'cancelling', 'audio', 'ear', 'holding', 'underwhelming', 'price', 'category', 'rather', 'workout', 'without', 'music', 'constantly', 'fall', 'p', 'tried', 'every', 'ear', 'plug', 'size']",3
117726,"['lot', 'quality', 'issue', 'hinge', 'first', 'pair', 'second', 'pair', 'right', 'ear', 'phone', 'intermittent', 'phone', 'call']",3
117751,"['got', 'airpods', 'pro', 'box', 'left', 'airpods', 'sound', 'would', 'periodically', 'sound', 'distorted', 'make', 'appointment', 'apple', 'get', 'fixed', 'working', 'sound', 'amazing', 'way', 'better', 'original', 'airpods', 'bad', 'luck']",3
117761,"['noise', 'caneling', 'isnt', 'bestbig', 'problem', 'headphone', 'wear', 'grip', 'outside', 'start', 'loosen', 'likely', 'fall', 'ear', 'regualr', 'air', 'pod', 'not', 'fan', 'workout', 'wise', 'move', 'around', 'alot']",3
117762,"['really', 'get', 'hype', 'sound', 'worse', 'cost', 'way', 'old', 'jabra', 'elite', 'noise', 'cancellation', 'barely', 'noticeable', 'also', 'getting', 'random', 'disconnect', 'pair', 'not', 'good', 'deal']",3
117771,"['not', 'really', 'sure', 'like', 'air', 'pod', 'seem', 'disconnect', 'often', 'plus', 'turning', 'get', 'call', 'seem', 'bit', 'problem', 'working', 'little', 'hopefully', 'ok', 'right', 'giving', 'rating']",3
117792,"['love', 'headphone', 'battery', 'life', 'horrible', 'disappointed', 'apple', 'fanatic', 'truly', 'thought', 'would', 'would', 'great', 'pro', 'version']",3
117796,"['saved', 'money', 'several', 'month', 'buy', 'headphone', 'treated', 'like', 'royalty', 'amazing', 'sudden', 'left', 'airpod', 'quit', 'working', 'nothing', 'try', 'seems', 'work', 'hoping', 'apple', 'support', 'help', 'wise', 'lost', 'headphone', 'dont', 'work']",3
117800,"['not', 'ear', 'husband', 'ear', 'canal', 'well', 'caused', 'discomfort', 'returned', 'want', 'traditional', 'shape', 'go', 'ear', 'canal']",3
117852,"['liked', 'easy', 'effortless', 'connect', 'iphone', 'sound', 'quality', 'blow', 'away', 'though', 'price', 'paid', 'expecting', 'bit', 'noice', 'cancellation', 'feature', 'neat', 'still', 'not', 'worth', 'price', 'tag']",3
117874,"['one', 'air', 'pod', 'already', 'not', 'working', 'suck', 'need', 'air', 'pod', 'not', 'one', 'product', 'not', 'perform', 'way', 'thought', 'would', 'first', 'generation', 'air', 'pod', 'battery', 'life', 'much', 'better']",3
117881,"['sound', 'quality', 'great', 'unfortunately', 'even', 'though', 'come', 'sm', 'md', 'lrg', 'silicon', 'tip', 'stay', 'ear', 'tried', 'size', 'keep', 'sliding', 'unfortunate', 'amount', 'money', 'cost']",3
117882,"['using', 'smallest', 'ear', 'tip', 'included', 'earbuds', 'still', 'hurt', 'ear', 'lot', 'basically', 'use', 'waste', 'money']",3
117909,"['poor', 'qa', 'poor', 'design', 'lot', 'start', 'rattling', 'first', 'year', 'ownership']",3
117922,"['no', 'bass']",3
