,review,prediction
19745,"['received', 'channel', 'clear', 'picture', 'ill', 'put', 'tv']",1
19749,"['love', 'instrucciones', 'simple', 'easy', 'install']",1
19752,"['work', 'great', 'syncs', 'alexa', 'need', 'key', 'automatic', 'lock', 'function', 'great']",1
19761,"['bit', 'heavier', 'expected', 'really', 'loved']",1
19762,"['everything', 'going', 'good', 'no', 'probs']",1
19768,"['got', 'year', 'black', 'friday', 'quite', 'seriously', 'one', 'best', 'purchasing', 'decision', 'made', 'gotten', 'many', 'free', 'game', 'wanting', 'try', 'able', 'save', 'game', 'save', 'file', 'cloud', 'storage', 'use', 'system', 'well', 'set', 'system', 'update', 'automatically', 'night', 'love', 'itttt', 'got', 'p', 'vita', 'month', 'later', 'already', 'many', 'game', 'play', 'free']",1
19770,"['wonderful', 'simple', 'use', 'product', 'activated', 'quickly']",1
19778,"['spend', 'extra', 'printer', 'paper', 'work', 'good', 'lesser', 'cost']",1
19788,"['first', 'connect', 'echo', 'auto', 'phone', 'connected', 'work', 'shut', 'car', 'turn', 'later', 'go', 'car', 'phone', 'try', 'tell', 'alexa', 'anything', 'never', 'work', 'voice', 'commend', 'connect', 'bluetooth', 'correct', 'least', 'play', 'music', 'app', 'phone', 'use', 'play', 'music', 'app', 'time', 'tell', 'alexa', 'tell', 'anything', 'work']",1
19796,"['really', 'fun', 'kid', 'however', 'limited', 'us', 'lack', 'game', 'adult']",1
19806,"['love', 'light', 'affordable', 'serf', 'purpose', 'easy', 'setup', 'lightweight', 'traveling', 'makeup', 'artist', 'take', 'everywhere', 'go']",1
19812,"['wanted', 'camera', 'worked', 'wifi', 'small', 'monitor', 'door', 'found', 'seemed', 'perfect', 'us', 'micro', 'usb', 'usb', 'cable', 'plug', 'power', 'cube', 'come', 'double', 'sided', 'tape', 'disk', 'metal', 'disk', 'magnetically', 'attach', 'camera', 'downloading', 'app', 'iphone', 'setup', 'took', 'le', 'five', 'minute', 'usb', 'cable', 'little', 'short', 'micro', 'usb', 'usb', 'cable', 'come', 'many', 'length', 'not', 'expensive', 'camera', 'mounted', 'inside', 'window', 'next', 'door', 'image', 'camera', 'happy', 'edit', 'one', 'year', 'operation', 'motion', 'detection', 'feature', 'easy', 'set', 'quite', 'customizable']",1
19851,"['using', 'day', 'fairly', 'impressed', 'price', 'help', 'looking', 'audiophile', 'grade', 'earbuds', 'go', 'elsewhere', 'looking', 'good', 'sound', 'listening', 'music', 'podcasts', 'working', 'relaxing', 'patio', 'adequate', 'not', 'fan', 'using', 'phone', 'conversation', 'talking', 'headphone', 'work', 'well']",1
19864,"['amd', 'processor', 'offer', 'far', 'better', 'value', 'better', 'multithreaded', 'performance', 'intel', 'intel', 'beat', 'single', 'core', 'performance', 'unless', 'need', 'pay', 'twice', 'much', 'marginally', 'better', 'single', 'core', 'usage', 'amd', 'choice', 'processor']",1
19867,"['work', 'usable', 'rare', 'time', 'want', 'video', 'justify', 'expensive', 'type', 'limited', 'use']",1
19874,"['toddler', 'transition', 'sleeping', 'room', 'since', 'new', 'baby', 'sister', 'something', 'nerve', 'racking', 'decided', 'buy', 'check', 'make', 'sure', 'okay', 'bed', 'super', 'easy', 'setting', 'use', 'app', 'speak', 'camera', 'see', 'trying', 'get', 'play', 'toy', 'supposed', 'sleeping', 'use', 'app', 'say', 'back', 'bed', 'sweetheart', 'climb', 'back', 'bed', 'sleep', 'greatest']",1
19887,"['light', 'work', 'brightness', 'great', 'photography', 'task', 'lighting', 'however', 'switch', 'break', 'extremely', 'quickly', 'purchased', 'several', 'unit', 'work', 'half', 'lighting', 'switch', 'broke', 'within', 'month', 'stop', 'making', 'full', 'connection', 'required', 'turn', 'light', 'switch', 'even', 'appears', 'loose', 'even', 'move', 'backwards', 'little', 'released', 'lot', 'people', 'online', 'posted', 'issue', 'neewer', 'clearly', 'serious', 'problem', 'design', 'responsive', 'email', 'alerting', 'problem', 'inconsistent', 'information', 'provided', 'purchaser', 'problem', 'posted', 'amazon', 'site', 'neewer', 'mailed', 'replacement', 'part', 'u', 'unwilling', 'mail', 'part', 'insisting', 'expense', 'ship', 'light', 'fixed', 'shipping', 'cost', 'price', 'new', 'light', 'solution', 'not', 'option', 'pretty', 'bad', 'customer', 'service', 'tell', 'purchaser', 'ship', 'part', 'not', 'others', 'neewer', 'need', 'fix', 'design', 'flaw', 'seems', 'plague', 'light', 'faulty', 'switch', 'problem', 'fixed', 'would', 'great', 'light', 'responsiveness', 'nice', 'customer', 'service', 'actually', 'solve', 'problem', 'way', 'dissatisfied', 'customer', 'superficially', 'placated', 'option', 'neewer', 'price', 'light', 'line', 'disposable', 'product', 'awhile', 'promo', 'code', 'time', 'worth', 'price', 'current', 'price', 'far', 'much', 'money', 'quality']",1
19888,"['use', 'pool', 'getting', 'couple', 'patio', 'garage', 'area', 'party', 'easy', 'use', 'sound', 'great', 'decent', 'price', 'love', 'speaker', 'perfect', 'u']",1
19890,"['purchased', 'new', 'lg', 'tv', 'tv', 'came', 'cable', 'would', 'go', 'hdmi', 'stupid', 'know', 'roku', 'box', 'would', 'not', 'display', 'ordered', 'ordered', 'new', 'tv', 'glad', 'installed', 'good', 'hdmi', 'higher', 'compatibility']",1
19898,"['read', 'review', 'prior', 'purchase', 'said', 'headphone', 'verrrrrrry', 'good', 'quality', 'price', 'agree', 'big', 'volume', 'bass', 'deff', 'disappoint', 'always', 'wanted', 'get', 'apple', 'airpods', 'tozos', 'louder', 'comfortable', 'alot', 'sleeker', 'design', 'fit', 'anybodys', 'ear', 'come', 'different', 'sized', 'rubber', 'adapter', 'come', 'different', 'sized', 'adapter', 'noise', 'cancelation', 'feature', 'cannot', 'hear', 'anything', 'fiance', 'stand', 'right', 'front', 'yell', 'could', 'not', 'hear', 'one', 'bit', 'feature', 'airpods', 'super', 'crazy', 'could', 'purchase', 'set', 'tozos', 'price', 'airpods', 'looking', 'high', 'quality', 'ear', 'bud', 'great', 'high', 'low', 'bass', 'would', 'crazy', 'not', 'order', 'pair', 'stay', 'safe', 'happy', 'healthy']",1
19900,"['bought', 'conduct', 'training', 'virtually', 'hour', 'not', 'want', 'discomfort', 'apple', 'ear', 'bud', 'headphone', 'comfortable', 'well', 'built', 'great', 'sound', 'quality', 'could', 'hear', 'clear', 'virtual', 'training', 'interesting', 'sat', 'another', 'cowin', 'owner', 'wearing', 'model', 'delta', 'flight', 'commented', 'great', 'value', 'bose', 'buy', 'gift', 'others']",1
19918,"['keyboard', 'work', 'mouse']",1
19930,"['heavy', 'duty', 'long', 'enough', 'dont', 'lean', 'bed']",1
19931,"['better', 'price']",1
19936,"['read', 'many', 'review', 'lot', 'research', 'going', 'numerous', 'sd', 'card', 'decided', 'get', 'samsung', 'evo', 'select', 'not', 'disappointed', 'impressed', 'speed', 'quality', 'bargain', 'price', 'using', 'rg', 'gaming', 'device', 'worked', 'superbly']",1
19943,"['love', 'speaker', 'loud', 'sound', 'good', 'pissed', 'old', 'guy', 'ice', 'fishing', 'score', 'get', 'lake']",1
19964,"['good', 'not', 'great']",1
19969,"['installed', 'hdtv', 'antenna', 'tv', 'work', 'beautifully', 'easy', 'install', 'set', 'get', 'ton', 'channel', 'free', 'paying', 'much', 'cable', 'company', 'never', 'going', 'back']",1
19979,"['held', 'well', 'handle', 'right', 'put', 'provided', 'pouch', 'use', 'slight', 'recommendation', 'would', 'slightly', 'adjustability', 'smaller', 'head', 'lie', 'back', 'headset', 'start', 'slide', 'back', 'head', 'end', 'wear', 'headband', 'across', 'forehead', 'position']",1
19980,"['sturdy', 'worked', 'needed']",1
20004,"['son', 'love', 'work', 'great']",1
20028,"['edit', 'company', 'reached', 'sent', 'new', 'pair', 'appear', 'work', 'great', 'suspect', 'may', 'initially', 'gotten', 'defective', 'product', 'new', 'item', 'sent', 'work', 'wonderfully', 'would', 'recommend', 'brought', 'primarily', 'listening', 'audible', 'capacity', 'work', 'well', 'however', 'not', 'sure', 'defect', 'intentional', 'design', 'listening', 'music', 'becomes', 'clear', 'left', 'earbud', 'seems', 'practically', 'no', 'bass']",1
20041,"['sin', 'duda', 'alguna', 'lo', 'mejor', 'que', 'ha', 'creado', 'nintendo', 'solamente', 'la', 'calidad', 'de', 'los', 'sticker', 'deja', 'algo', 'que', 'desear', 'apenas', 'tengo', 'me', 'con', 'el', 'produto', 'ya', 'presente', 'problemas', 'por', 'lo', 'demas', 'la', 'consola', 'la', 'opciones', 'de', 'juegos', 'son', 'excelentes']",1
20056,"['got', 'headset', 'not', 'gaming', 'rather', 'use', 'conference', 'call', 'voice', 'training', 'video', 'noise', 'cancellation', 'great', 'really', 'like', 'design', 'headset', 'find', 'little', 'bit', 'bulky', 'still', 'need', 'test', 'microphone', 'voice', 'recording', 'overall', 'nice', 'headset', 'sturdy', 'functional']",1
20082,"['easy', 'use', 'portable', 'light', 'tripod', 'imagine', 'lack', 'feature', 'folk', 'need']",1
20086,"['easy', 'set', 'work', 'great', 'got', 'netflix', 'smart', 'tv', 'no', 'longer', 'supported', 'december', 'st', 'like', 'lot', 'better']",1
20096,"['muy', 'bueno']",1
20098,"['seem', 'durable', 'fit', 'kid', 'different', 'age']",1
20106,"['may', 'claim', 'high', 'speed', 'not', 'really', 'support', 'hz', 'hdr', 'fyi']",1
20107,"['issue', 'fit', 'st', 'gen', 'fit', 'great', 'fallen', 'ear', 'everything', 'else', 'good']",1
20121,"['pretty', 'much', 'everything', 'better', 'compared', 'original', 'best', 'quality', 'battery', 'life']",1
20126,"['say', 'love']",1
20137,"['pliable', 'easy', 'work', 'tight', 'area', 'formerly', 'large', 'sheathed', 'cable', 'difficult', 'manipulate', 'also', 'using', 'connector', 'add', 'length', 'probably', 'weakened', 'signal', 'get', 'clear', 'picture', 'hdmi', 'cable']",1
20139,['good'],1
20146,"['received', 'mail', 'today', 'opened', 'end', 'not', 'receive', 'full', 'ream', 'not', 'going', 'bother', 'returning', 'something', 'inexpensive', 'pretty', 'annoyed']",1
20157,['excelente'],1
20176,"['everybody', 'love', 'screen', 'good', 'size', 'watching', 'movie', 'alexa', 'little', 'testy', 'sometimes', 'learn', 'love', 'wonderful', 'sound', 'quality', 'not', 'tinny', 'muted', 'set', 'alarm', 'listen', 'music', 'alarm', 'interrupt', 'nice', 'addition', 'home']",1
20177,"['great', 'product', 'two', 'year', 'old', 'love']",1
20198,"['great', 'camera', 'complaint', 'low', 'resolution', 'lcd', 'screen', 'back']",1
20204,['ok'],1
20222,"['amazing', 'headphone', 'easy', 'use', 'super', 'noise', 'canceling', 'capability', 'overall', 'performance', 'rival', 'better', 'product', 'easily', 'cost', 'six', 'time', 'much', 'no', 'need', 'look', 'buy', 'old', 'brand', 'name', 'get', 'need', 'incentive', 'know', 'cowin', 'socially', 'conscious', 'company', 'donates', 'lot', 'profit', 'child', 'charity']",1
20224,"['disappointed', 'positive', 'review', 'really', 'hoping', 'would', 'work', 'well', 'iphone', 'pro', 'max', 'worked', 'great', 'first', 'night', 'nothing', 'tried', 'multiple', 'cable', 'wall', 'plug', 'genuine', 'apple', 'others']",1
20225,"['love', 'get', 'delivery', 'garage', 'work', 'great', 'daughter', 'leave', 'key', 'home', 'door', 'remain', 'locked', 'use', 'app', 'open', 'door']",1
20243,"['crack', 'easy']",1
20245,"['bought', 'kid', 'kid', 'love']",1
20249,"['great', 'much', 'improved', 'call', 'quality', 'mics', 'music', 'sound', 'better', 'additional', 'speaker', 'day', 'battery', 'life', 'noise', 'cancelation', 'best', 'absolutely', 'star']",1
20261,"['high', 'quality', 'cable', 'reasonable', 'price']",1
20270,"['gone', 'fair', 'share', 'blue', 'tooth', 'speaker', 'far', 'best', 'one', 'sound', 'quality', 'great', 'bluetooth', 'connects', 'phone', 'within', 'second', 'charge', 'every', 'couple', 'week', 'depending', 'usage']",1
20277,"['love', 'little', 'speaker', 'clear', 'top', 'end', 'smooth', 'bass', 'excellent']",1
20288,"['charging', 'stopped', 'turn', 'reset', 'left', 'bose', 'behind', 'jbl', 'due', 'multiple', 'warranty', 'exchange', 'would', 'stop', 'charging', 'speaker', 'thing', 'little', 'two', 'month', 'least', 'bose', 'responded', 'quickly', 'contacted', 'jbl', 'responded', 'two', 'week', 'since', 'contacted']",1
20292,"['easy', 'install', 'work', 'perfectly']",1
20294,"['cord', 'great', 'really', 'like', 'length', 'durability', 'fast', 'charge', 'phone', 'husband', 'even', 'ran', 'washer', 'accident', 'still', 'work']",1
20295,"['okay', 'little', 'context', 'college', 'student', 'work', 'lab', 'mean', 'good', 'hour', 'day', 'either', 'neuroscience', 'stuff', 'studying', 'activity', 'way', 'better', 'headphone', 'basically', 'live', 'amazing', 'cannot', 'speak', 'highly', 'enough', 'battery', 'last', 'day', 'though', 'try', 'recharge', 'night', 'recharges', 'really', 'fast', 'connects', 'nicely', 'automatically', 'phone', 'want', 'swap', 'laptop', 'manually', 'not', 'big', 'deal', 'padding', 'comfy', 'bother', 'noise', 'canceling', 'work', 'incredibly', 'even', 'nyc', 'subway', 'street', 'overall', 'would', 'recommend', 'basically', 'anyone', 'three', 'tiny', 'complaint', 'one', 'blue', 'indicator', 'light', 'really', 'need', 'time', 'feel', 'like', 'waste', 'battery', 'least', 'able', 'toggle', 'would', 'nice', 'two', 'shiny', 'finish', 'show', 'fingerprint', 'really', 'care', 'might', 'not', 'ideal', 'three', 'make', 'little', 'squeaking', 'noise', 'not', 'unlike', 'mouse', 'around', 'neck', 'walking', 'around', 'someone', 'work', 'mouse', 'lab', 'occasionally', 'give', 'anxiety', 'attack', 'someone', 'escaping', 'overall', 'really', 'great', 'product', 'really', 'great', 'price']",1
20307,"['installation', 'fairly', 'simple', 'back', 'switch', 'fairly', 'large', 'might', 'tight', 'fit', 'junction', 'box', 'lot', 'wire', 'coiled', 'operation', 'switch', 'quite', 'simple', 'connection', 'alexa', 'easy', 'kasa', 'app', 'okay', 'generally', 'work', 'fine', 'home', 'network', 'bit', 'quirky', 'not', 'also', 'program', 'vacation', 'mode', 'put', 'switch', 'timer']",1
20319,"['working', 'advertised']",1
20329,"['esl', 'teacher', 'able', 'operate', 'manycam', 'browser', 'company', 'platform', 'built', 'camera', 'simultaneously', 'bit', 'lag', 'using', 'gifs', 'otherwise', 'good', 'processing', 'speed', 'boot', 'quickly', 'terrible', 'speaker', 'headset', 'required']",1
20333,"['gone', 'lot', 'earbuds', 'workout', 'say', 'term', 'comfort', 'range', 'ability', 'stay', 'ear', 'quick', 'motion', 'workout', 'earbuds', 'stand', 'test', 'time', 'awesome', 'ambient', 'mode', 'multiple', 'touch', 'option', 'play', 'skip', 'pause', 'replay', 'battery', 'case', 'bud', 'longevity', 'last', 'entire', 'day', 'listening', 'no', 'active', 'noise', 'cancelling', 'fit', 'barely', 'hear', 'anything', 'around', 'without', 'ambient', 'mode', 'turned', 'bass', 'little', 'lacking', 'price', 'bargain', 'compromise', 'compared', 'air', 'pod', 'pro', 'twice', 'cost']",1
20343,"['use', 'day', 'week', 'hour', 'day', 'absolutely', 'love']",1
20353,"['bought', 'new', 'led', 'tv', 'unfortunately', 'need', 'buy', 'additional', 'attachment', 'stud', 'home', 'apart', 'want', 'pay', 'attachment', 'hence', 'made', 'return', 'bought', 'cheetah', 'mount', 'work', 'great']",1
20364,"['son', 'love', 'headphone', 'school', 'really', 'like', 'color', 'fit', 'nicely', 'comfortably', 'sound', 'quality', 'good', 'enough', 'virtual', 'learning']",1
20398,"['facil', 'de', 'instalar', 'te', 'guia', 'paso', 'paso', 'para', 'configurar']",1
20399,"['good', 'paper', 'need']",1
20400,"['love', 'easy', 'set', 'neighbor', 'needed', 'get', 'christmas', 'present', 'work', 'wala', 'opened', 'phone', 'want', 'one']",1
20414,"['great', 'value', 'money', 'yr', 'old', 'love', 'no', 'problem', 'think', 'light', 'really', 'cool']",1
20417,"['tried', 'different', 'kind', 'antenna', 'amplifier', 'last', 'one', 'bringing', 'channel', 'connected', 'amplifier', 'put', 'one', 'location', 'brings', 'channel', 'really', 'pleased', 'amazed', 'must', 'good', 'amplifier', 'circuit', 'something', 'antenna', 'amplifier', 'would', 'get', 'blip', 'channel', 'nothing', 'enough', 'keep', 'channel', 'antenna', 'gave', 'bar', 'signal', 'channel']",1
20418,"['bought', 'mainly', 'case', 'emergency', 'really', 'close', 'door', 'piece', 'equipment', 'never', 'ending', 'quest', 'smart', 'house', 'set', 'little', 'finnicky', 'genie', 'opener', 'getting', 'myq', 'send', 'right', 'code', 'took', 'numerous', 'repeated', 'attempt', 'finally', 'took', 'bit', 'delay', 'opening', 'closing', 'phone', 'even', 'delay', 'watch', 'simplest', 'way', 'convert', 'door', 'smart', 'opener', 'happy', 'purchase', 'difficulty', 'set', 'worth', 'loss', 'star']",1
20428,"['work', 'well', 'look', 'nice', 'thing', 'noticed', 'increase', 'volume', 'almost', 'anyone', 'room', 'hear', 'listening', 'noise', 'cancellation', 'almost', 'non', 'existent', 'basically', 'still', 'hear', 'going', 'around', 'no', 'different', 'noise', 'canceling', 'noise', 'cancellation', 'sound', 'quality', 'becomes', 'bit', 'muffled', 'becomes', 'lower', 'quality', 'switching', 'device', 'bluetooth', 'connection', 'hassle', 'time', 'overall', 'device', 'work', 'well']",1
20450,"['bought', 'husband', 'christmas', 'love', 'anything', 'electronic', 'satisfied', 'gift']",1
20455,"['actually', 'second', 'pair', 'head', 'phone', 'bought', 'one', 'older', 'daughter', 'still', 'working', 'year', 'bought', 'pair', 'younger', 'daughter', 'thank']",1
20476,"['love', 'small', 'first', 'time', 'using', 'bluetooth', 'earbuds', 'wire', 'collar', 'hanging', 'around', 'neck', 'recently', 'using', 'lg', 'tone', 'infinim', 'hb', 'year', 'adjusting', 'earbuds', 'compared', 'collar', 'around', 'neck', 'button']",1
20484,"['second', 'delay', 'key', 'press', 'used', 'enacfire', 'earbuds']",1
20496,"['bought', 'kid', 'month', 'ago', 'still', 'playing']",1
20501,"['good', 'work', 'replaced', 'old', 'one', 'font', 'clearly', 'printed']",1
20506,"['perfect', 'son', 'video', 'game', 'great', 'deal', 'great', 'product', 'work', 'exactly', 'described']",1
20514,"['pappuras', 'not', 'paper', 'actually', 'poor', 'quaity', 'paper']",1
20518,"['bought', 'camera', 'based', 'amazon', 'internet', 'review', 'waste', 'twenty', 'two', 'buck', 'camera', 'not', 'pickup', 'motion', 'although', 'motion', 'enable', 'email', 'supposed', 'come', 'motion', 'detected']",1
20527,"['absolutely', 'loved', 'speaker', 'originally', 'talked', 'high', 'short', 'time', 'stopped', 'charging', 'completely', 'use', 'tried', 'call', 'company', 'make', 'customer', 'service', 'closed', 'super', 'disappointing', 'since', 'would', 'give', 'try', 'would', 'not', 'recommend', 'product', 'due', 'battery', 'charging', 'issue', 'even', 'work', 'plugged']",1
20530,"['great', 'price', 'fast', 'shipping', 'amazing', 'product']",1
20547,"['update', 'used', 'time', 'gym', 'discovered', 'move', 'phone', 'listening', 'skip', 'long', 'bluetooth', 'device', 'one', 'spot', 'work', 'fine', 'soon', 'start', 'moving', 'around', 'skip', 'frequently', 'almost', 'like', 'keep', 'swapping', 'phase', 'not', 'really', 'cutting', 'entirely', 'vocal', 'tend', 'louder', 'one', 'ear', 'skip', 'suddenly', 'opposite', 'first', 'impression', 'one', 'hour', 'constant', 'use']",1
20550,"['disappointed', 'weight', 'paper', 'bought', 'lb', 'many', 'time', 'store', 'way', 'light', 'ream', 'use', 'not', 'buy']",1
20552,"['pleased', 'quick', 'delivery', 'price', 'product']",1
20562,"['needed', 'device', 'using', 'two', 'bluetooth', 'headphone', 'trick', 'work', 'great', 'thanks']",1
20565,"['antenna', 'connected', 'tv', 'basement', 'workshop', 'brings', 'channel', 'beautifully', 'clear', 'even', 'though', 'unable', 'place', 'antenna', 'near', 'window', 'picking', 'channel', 'clearly', 'without', 'pixelation']",1
20574,"['read', 'star', 'review', 'worked', 'day', 'failed', 'mine', 'failed', 'start', 'wired', 'instructed', 'used', 'kasa', 'app', 'iphone', 'connect', 'wifi', 'light', 'actually', 'turned', 'green', 'minute']",1
20579,"['love', 'use', 'ear', 'bud', 'charge', 'great', 'sound', 'comfortable', 'fit', 'best', 'battery', 'life', 'gotten', 'bluetooth', 'far', 'update']",1
20586,"['using', 'yootech', 'wireless', 'charger', 'galaxy', 'little', 'couple', 'month', 'fantastic', 'work', 'without', 'issue', 'especially', 'enjoy', 'fact', 'wireless', 'charging', 'work', 'phone', 'case', 'take', 'charge', 'device', 'fantastic', 'quick', 'clean', 'delivery', 'amazon', 'prime', 'charge', 'way', 'max', 'hour', 'min', 'wirelessly', 'original', 'charging', 'cord', 'plugged', 'phone', 'wall', 'fast', 'charge', 'hour', 'min', 'not', 'much', 'drawback', 'might', 'gripe', 'folk', 'cool', 'vibrant', 'light', 'mine', 'green', 'show', 'wireless', 'charger', 'recognizes', 'connection', 'stay', 'mere', 'second', 'recall', 'seeing', 'light', 'phone', 'fully', 'charged', 'however', 'would', 'definitely', 'convenient', 'read', 'article', 'online', 'said', 'leaving', 'phone', 'charger', 'already', 'fully', 'charged', 'certain', 'amount', 'time', 'damage', 'battery', 'life', 'would', 'like', 'see', 'future', 'model', 'awesome', 'wireless', 'charger', 'implement', 'usage', 'neat', 'light', 'course', 'done', 'already', 'price', 'point', 'also', 'ideal', 'especially', 'free', 'shipping', 'amazon', 'prime']",1
20588,"['say', 'owned', 'charger', 'almost', 'year', 'say', 'well', 'price', 'put', 'phone', 'light', 'green', 'let', 'know', 'charging', 'second', 'light', 'go', 'bother', 'charge', 'night', 'like']",1
20595,"['overall', 'nice', 'head', 'phone', 'however', 'daughter', 'said', 'awhile', 'would', 'hurt', 'ear', 'also', 'form', 'around', 'ear', 'noise', 'cancellation', 'sound', 'quality', 'good']",1
20601,"['dissapointing', 'bos', 'product', 'huge', 'fan', 'qc', 'headphone', 'recommended', 'multiple', 'people', 'soundbar', 'hand', 'leave', 'brand', 'moreover', 'tv', 'speaker', 'far', 'better', 'relatively', 'high', 'end', 'tv', 'would', 'expected', 'step', 'tv']",1
20605,"['daughter', 'love']",1
20610,"['always', 'thought', 'gimmick', 'could', 'pretty', 'much', 'use', 'siri', 'google', 'phone', 'car', 'wife', 'car', 'year', 'shy', 'bluetooth', 'update', 'released', 'make', 'model', 'not', 'able', 'connect', 'phone', 'play', 'music', 'reason', 'got', 'started', 'using', 'course', 'setup', 'pretty', 'easy', 'set', 'smart', 'device', 'around', 'home', 'phone', 'sound', 'quality', 'sound', 'general', 'right', 'mix', 'phone', 'volume', 'car', 'stereo', 'volume', 'much', 'phone', 'bass', 'sound', 'level', 'sound', 'like', 'crap', 'car', 'overall', 'ability', 'instantly', 'connect', 'phone', 'via', 'bluetooth', 'without', 'manually', 'connect', 'huge', 'plus', 'competitor', 'bluetooth', 'receiver']",1
20612,"['speaker', 'sounded', 'good', 'true', 'simple', 'plug', 'play', 'yeah', 'right', 'spending', 'several', 'hour', 'course', 'day', 'talking', 'first', 'bose', 'sony', 'sony', 'tv', 'basically', 'told', 'device', 'compatible', 'tried', 'sony', 'bravia', 'tv', 'one', 'much', 'newer', 'neither', 'would', 'work', 'work', 'tv', 'sure', 'great', 'beware', 'may', 'simply', 'not', 'work', 'connect', 'return']",1
20621,"['wife', 'asked', 'buy', 'wireless', 'bluetooth', 'earbuds', 'began', 'researching', 'listened', 'friend', 'airpods', 'impressed', 'sound', 'began', 'looking', 'review', 'well', 'quality', 'name', 'brand', 'expecting', 'spend', 'well', 'pair', 'saw', 'amazon', 'sale', 'would', 'normally', 'not', 'bother', 'looking', 'pair', 'inexpensive', 'noticed', 'extremely', 'good', 'review', 'many', 'reviewer', 'bought', 'pair', 'one', 'one', 'wife', 'absolutely', 'loving', 'sound', 'quality', 'incredible', 'bass', 'sound', 'full', 'punchy', 'mids', 'crystalline', 'high', 'paired', 'immediately', 'samsung', 'phone', 'neither', 'u', 'drop', 'connection', 'listening', 'work', 'got', 'desk', 'walked', 'door', 'next', 'building', 'ft', 'building', 'music', 'stopped', 'realized', 'left', 'phone', 'desk', 'immediately', 'paired', 'back', 'building', 'another', 'favorite', 'place', 'listen', 'shower', 'cuz', 'absolutely', 'unfazed', 'water', 'even', 'washing', 'hair', 'touch', 'control', 'stopping', 'starting', 'advancing', 'music', 'work', 'excellently', 'well', 'taking', 'call', 'caller', 'commented', 'sound', 'quality', 'excellent', 'end', 'great', 'end', 'well', 'build', 'quality', 'bud', 'case', 'appear', 'outstanding', 'well', 'perfect', 'size', 'form', 'right', 'amount', 'heft', 'case', 'recharges', 'bud', 'well', 'magnet', 'hold', 'bud', 'inside', 'case', 'charging', 'nice', 'touch', 'streaming', 'music', 'non', 'stop', 'call', 'last', 'hr', 'havent', 'yet', 'figured', 'fast', 'recharge', 'put', 'case', 'night', 'put', 'wireless', 'recharging', 'pad', 'fresh', 'next', 'day', 'let', 'several', 'people', 'try', 'listening', 'tell', 'much', 'cost', 'incredulous', 'owning', 'really', 'think', 'apple', 'big', 'brand', 'ripping', 'u', 'recommending', 'family', 'friend', 'co', 'worker', 'gladly', 'recommend', 'one', 'thing', 'would', 'change', 'would', 'phone', 'call', 'hear', 'person', 'speaking', 'fine', 'ear', 'bud', 'speak', 'hear', 'ear', 'bud', 'person', 'end', 'fine', 'tho', 'little', 'weird', 'not', 'knowing', 'loud', 'quiet', 'sound']",1
20642,"['loving', 'key', 'board', 'feel', 'lot', 'different', 'old', 'gaming', 'keyboard', 'gotta', 'get', 'used', 'feeling', 'break']",1
20647,"['easy', 'install', 'go', 'youtube', 'tutorial', 'sturdy', 'definitely', 'would', 'recommend', 'anyone']",1
20662,"['great', 'storage', 'use', 'phone']",1
20663,"['great', 'game', 'even', 'better', 'throw', 'player', 'ai', 'mix']",1
20664,"['great', 'product', 'lot', 'research', 'figure', 'best', 'wireless', 'earbuds', 'price', 'range', 'care', 'big', 'brand', 'offer', 'smaller', 'player', 'market', 'shot', 'said', 'impressed', 'overall', 'quality', 'superb', 'sound', 'quality', 'great', 'paired', 'immediately', 'easily', 'case', 'compact', 'feel', 'robust', 'chose', 'model', 'better', 'case', 'longer', 'battery', 'life', 'think', 'worth', 'premium', 'thoroughly', 'recommended']",1
20665,"['good', 'far']",1
20682,['quality'],1
20717,"['got', 'mostly', 'listen', 'audio', 'book', 'listen', 'music', 'also', 'far', 'really', 'like', 'little', 'ear', 'bud', 'yet', 'evaluate', 'battery', 'life', 'got', 'couple', 'hr', 'ago', 'sound', 'seems', 'good', 'update', 'sound', 'really', 'good', 'music', 'also', 'tested', 'variety', 'music', 'funk', 'metal', 'pop', 'country', 'big', 'band', 'classical', 'etc', 'battery', 'life', 'acceptable', 'day', 'use', 'hour', 'time', 'get', 'least', 'hr', 'straight', 'would', 'definitely', 'recommend']",1
20718,"['took', 'second', 'install', 'plugged', 'usb', 'screwed', 'coaxial', 'cable', 'minute', 'picked', 'channel', 'including', 'local', 'network', 'channel', 'piece', 'cake', 'good', 'value', 'clear', 'hd', 'picture', 'no', 'lag', 'yet', 'would', 'recommend', 'buy']",1
20726,['good'],1
20736,"['tv', 'fallen', 'yet', 'guess', 'mean', 'working']",1
20742,"['writing', 'let', 'know', 'think', 'hd', 'tv', 'antenna', 'wasnt', 'sure', 'buying', 'figured', 'would', 'give', 'try', 'friend', 'mine', 'house', 'away', 'antenna', 'get', 'channel', 'scan', 'able', 'get', 'picture', 'no', 'differnt', 'satellite', 'hooked', 'needle', 'say', 'lowered', 'satellite', 'tv', 'bill', 'likely', 'cancel', 'antenna', 'definitely', 'worth', 'every', 'penny']",1
20760,"['loving', 'purchase', 'taken', 'projector', 'turned', 'great', 'wireless', 'device']",1
20771,"['use', 'son', 'room', 'baby', 'camera', 'love', 'bought', 'mute', 'something', 'wanted', 'sleep', 'training', 'mute', 'tech', 'bought', 'second', 'one', 'use', 'main', 'living', 'area']",1
