,review,stars
106933,"['id', 'like', 'state', 'headphone', 'sound', 'great', 'said', 'microphone', 'complete', 'garbage', 'whenever', 'answer', 'call', 'plugged', 'nobody', 'hear', 'even', 'ordered', 'replacement', 'pair', 'make', 'sure', 'particular', 'set', 'NOT_defective', 'im', 'going', 'keep', 'listening', 'NOT_recommend', 'someone', 'buy', 'making', 'call', 'important']",2
106950,"['really', 'liked', 'headphone', 'godd', 'sound', 'quality', 'canceled', 'sound', 'well', 'battery', 'life', 'good', 'never', 'ran', 'far', 'enough', 'actually', 'know', 'long', 'last', 'definitely', 'buy', 'protection', 'plan', 'though', 'used', 'p', 'NOT_they', 'NOT_pair', 'gaming', 'ran', 'online', 'mic', 'aux', 'cord', 'one', 'day', 'one', 'ear', 'piece', 'snapped', 'NOT_reason', 'cord', 'still', 'intact', 'NOT_stay', 'head', 'anymore', 'shame', 'theyre', 'unusable']",2
106966,"['youre', 'specifically', 'looking', 'noise', 'cancellation', 'quality', 'NOT_your', 'pair', 'probably', 'great', 'everyday', 'music', 'listening', 'talking', 'phone', 'barely', 'cancel', 'noise', 'absolutely', 'NOT_ability', 'limit', 'even', 'flatten', 'high', 'frequency', 'noise', 'purchased', 'help', 'survive', 'construction', 'la', 'covid', 'absolutely', 'useless']",2
106979,"['best', 'thing', 'headphone', 'ear', 'comfort', 'period', 'noise', 'cancellation', 'feature', 'almost', 'NOT_change', 'position', 'want', 'use', 'headphone', 'phone', 'mic', 'feature', 'youll', 'sound', 'like', 'youre', 'talking', 'deep', 'deep', 'tunnel', 'volume', 'control', 'right', 'side', 'left', 'side', 'wait', 'left', 'side', 'look', 'NOT_work', 'right', 'side', 'work', 'good', 'luck', 'locating', 'control', 'volume', 'control', 'button', 'fore', 'aft', 'volume', 'increase', 'forward', 'back', 'NOT_find', 'oh', 'never', 'mind', 'im', 'sending', 'back']",2
106982,"['love', 'mission', 'company', 'product', 'NOT_stand', 'headphone', 'comfortable', 'played', 'well', 'unfortunately', 'approximately', 'week', 'use', 'wearing', 'time', 'seems', 'blue', 'tooth', 'would', 'NOT_engage', 'NOT_turn', 'toggled', 'switch', 'several', 'time', 'ensuring', 'battery', 'charged', 'attempted', 'getting', 'static', 'noise', 'bluetooth', 'engaged', 'headphone', 'worked', 'however', 'month', 'headphone', 'stopped', 'working', 'together', 'wanted', 'like']",2
106983,"['struggled', 'rate', 'device', 'im', 'NOT_sure', 'issue', 'inability', 'read', 'description', 'previous', 'review', 'understanding', 'bluetooth', 'work', 'product', 'device', 'NOT_support', 'sound', 'multiple', 'application', 'time', 'skype', 'team', 'slack', 'discord', 'chat', 'sound', 'computer', 'cease', 'mean', 'business', 'use', 'notification', 'next', 'meeting', 'happen', 'NOT_come', 'meeting', 'mean', 'gaming', 'use', 'cannot', 'discord', 'game', 'time', 'game', 'audio', 'come', 'emailed', 'seller', 'confirmed', 'cannot', 'thing', 'id', 'love', 'someone', 'know', 'device', 'reply', 'technical', 'spec', 'im', 'looking', 'would', 'give', 'indication', 'device', 'ability', 'handle', 'two', 'thing']",2
106998,"['good', 'price', 'simplicity', 'button', 'ear', 'padding', 'comfortable', 'bad', 'ear', 'cup', 'shape', 'smaller', 'side', 'press', 'ear', 'preventing', 'good', 'seal', 'noise', 'reduction', 'sound', 'coming', 'speaker', 'NOT_great', 'people', 'NOT_wearing', 'headphone', 'hear', 'music', 'approx', 'half', 'volume']",2
107013,"['brought', 'one', 'home', 'office', 'microphone', 'NOT_work', 'sound', 'quality', 'NOT_the', 'good', 'hear', 'lot', 'noise', 'connected', 'laptop', 'barely', 'use', 'video', 'call', 'conference', 'bummer', 'sound', 'quality', 'ok', 'connected', 'phone', 'noise', 'cancellation']",2
107015,"['read', 'many', 'good', 'review', 'headphone', 'hoping', 'use', 'continue', 'work', 'home', 'quarantine', 'set', 'easy', 'headphone', 'made', 'good', 'quality', 'noise', 'cancelling', 'leaf', 'something', 'desired', 'sound', 'decent', 'fit', 'comfortable', 'even', 'glass', 'main', 'issue', 'mic', 'never', 'worked', 'tried', 'several', 'troubleshooting', 'step', 'NOT_success', 'emailed', 'cowin', 'responded', 'quickly', 'response', 'basically', 'yeah', 'know', 'mics', 'NOT_work', 'well', 'every', 'day', 'use', 'please', 'return']",2
107022,"['sound', 'quality', 'good', 'find', 'little', 'quiet', 'sound', 'cancellation', 'work', 'ok', 'hear', 'constant', 'fast', 'beeping', 'background', 'also', 'one', 'biggest', 'issue', 'put', 'even', 'little', 'louder', 'sound', 'leak', 'outside', 'NOT_even', 'put', 'volume', 'otherwise', 'people', 'around', 'hear', 'im', 'hearing', 'clearly', 'might', 'well', 'NOT_wear', 'headphone', 'add', 'bluetooth', 'keep', 'disconnecting', 'even', 'though', 'NOT_background', 'process', 'running', 'device', 'whatever', 'using', 'audio', 'output']",2
107031,"['first', 'bought', 'item', 'great', 'review', 'needing', 'new', 'bt', 'headphone', 'work', 'communicate', 'via', 'phone', 'occasionally', 'listen', 'music', 'ok', 'gave', 'star', 'price', 'NOT_horrible', 'NOT_that', 'good', 'noice', 'cancellation', 'good', 'noise', 'going', 'NOT_cancel', 'noice', 'coming', 'youre', 'talking', 'bt', 'person', 'hear', 'noice', 'ft', 'away', 'well']",2
107040,"['nice', 'headset', 'buy', 'listen', 'music', 'connect', 'gaming', 'station', 'look', 'lil', 'bulky', 'though', 'nc', 'bass', 'effect', 'good', 'bluetooth', 'connects', 'well', 'disappointed', 'microphone', 'audio', 'get', 'muffled', 'people', 'end', 'NOT_hear', 'clear', 'speak', 'lil', 'loud', 'make', 'voice', 'audible', 'end', 'NOT_good', 'choice', 'think', 'using', 'attend', 'meeting', 'something', 'like']",2
107043,"['bought', 'due', 'shelter', 'place', 'im', 'zoom', 'call', 'time', 'noise', 'cancelling', 'working', 'really', 'well', 'however', 'microphone', 'NOT_good', 'people', 'constantly', 'told', 'NOT_hear', 'voice', 'fading', 'away', 'NOT_wifi', 'connection', 'disconnect', 'headphone', 'use', 'laptop', 'mic', 'everyone', 'could', 'hear', 'clearly', 'ive', 'tried', 'many', 'different', 'way', 'testing', 'connect', 'reconnect', 'microphone', 'function', 'NOT_work', 'well', 'disappointed']",2
107058,"['really', 'excited', 'get', 'listened', 'bad', 'review', 'opened', 'box', 'immediately', 'realized', 'felt', 'cheap', 'read', 'direction', 'put', 'power', 'button', 'lose', 'volume', 'NOT_work', 'plus', 'husband', 'could', 'hear', 'music', 'like', 'playing', 'right', 'open', 'point', 'head', 'phone', 'NOT_contain', 'sound', 'immediately', 'going', 'back', 'one', 'work', 'much', 'better']",2
107065,"['looking', 'nice', 'looking', 'headphone', 'purchased', 'purple', 'set', 'gotten', 'lot', 'compliment', 'problem', 'looking', 'headphone', 'noise', 'cancellation', 'NOT_it', 'disappointing', 'would', 'probably', 'return', 'already', 'thrown', 'away', 'box', 'rookie', 'mistake', 'sound', 'good', 'plus', 'NOT_uncomfortable', 'hold', 'good', 'charge', 'take', 'using', 'solely', 'NOT_to', 'disturb', 'others', 'music', 'etc', 'may', 'like', 'need', 'block', 'outside', 'noise', 'say', 'save', 'money']",2
107070,"['bought', 'month', 'back', 'scouring', 'comment', 'review', 'upon', 'opening', 'box', 'smell', 'spraypaint', 'hit', 'shrugged', 'typical', 'new', 'product', 'stuff', 'attempted', 'connect', 'shortly', 'computer', 'following', 'countless', 'guide', 'shutting', 'adapter', 'resetting', 'nothing', 'worked', 'gave', 'plugged', 'week', 'using', 'gaming', 'streaming', 'noticed', 'small', 'popping', 'fading', 'right', 'ear', 'mostly', 'ignored', 'following', 'week', 'skip', 'forward', 'week', 'even', 'sitting', 'still', 'fading', 'popping', 'even', 'sound', 'cutting', 'completely', 'happens', 'sitting', 'still', 'im', 'fed', 'paying', 'amazon', 'reccomended', 'product', 'fizzle', 'le', 'month', 'returning', 'tomorrow']",2
107072,"['got', 'use', 'headset', 'making', 'call', 'work', 'computer', 'mic', 'apparently', 'ok', 'since', 'people', 'receive', 'voice', 'loud', 'clear', 'others', 'say', 'sound', 'muffled', 'receiving', 'end', 'though', 'people', 'sound', 'slightly', 'muffled', 'well', 'NOT_the', 'best', 'experience', 'since', 'got', 'primarily', 'use', 'work', 'call', 'NOT_tested', 'listening', 'music', 'movie', 'feeling', 'probably', 'better', 'kind', 'use']",2
107080,"['two', 'issue', 'made', 'useless', 'first', 'NOT_connect', 'device', 'NOT_provide', 'mean', 'select', 'bluetooth', 'device', 'NOT_connect', 'bluetooth', 'adapter', 'transceiver', 'tv', 'use', 'mobile', 'device', 'like', 'smart', 'cell', 'phone', 'setting', 'area', 'let', 'select', 'bluetooth', 'device', 'without', 'setting', 'function', 'NOT_connect', 'device', 'second', 'cannot', 'charge', 'listen', 'time', 'either', 'charge', 'listen', 'NOT_both']",2
107085,"['battery', 'lasted', 'half', 'month', 'almost', 'soon', 'return', 'window', 'closed', 'headphone', 'would', 'NOT_longer', 'hold', 'charge', 'hope', 'manufacture', 'improve', 'battery', 'life', 'would', 'keeper']",2
107101,"['im', 'NOT_comparing', 'high', 'end', 'product', 'im', 'cheap', 'broke', 'NOT_great', 'best', 'block', 'enough', 'noise', 'sound', 'quality', 'NOT_great', 'begin', 'sound', 'NOT_crisp', 'way', 'compare', 'sound', 'quality', 'youre', 'talking', 'cover', 'mouth', 'im', 'going', 'try', 'another', 'version', 'brand']",2
107116,"['like', 'feel', 'look', 'great', 'sound', 'really', 'good', 'however', 'ear', 'cup', 'connection', 'headband', 'really', 'cheap', 'side', 'mine', 'broke', 'tape', 'together', 'would', 'rate', 'usage', 'light', 'use', 'desk', 'work', 'occasionally', 'watch', 'video', 'may', 'sit', 'day', 'without', 'touched', 'two', 'year', 'tape', 'together', 'luckily', 'work', 'small', 'office', 'NOT_too', 'many', 'people', 'making', 'fun']",2
107123,"['title', 'pretty', 'much', 'sum', 'disappointment', 'comfortable', 'enough', 'sound', 'quality', 'average', 'noise', 'canceling', 'null', 'work', 'well', 'earbuds', 'needed', 'new', 'set', 'blue', 'tooth', 'hp', 'may', 'keep', 'nothing', 'studying', 'home', 'minimal', 'background', 'noise', 'NOT_imagine', 'would', 'use', 'coffee', 'shop', 'public']",2
107132,"['pretty', 'headphone', 'comfortable', 'however', 'extremely', 'disappointed', 'sound', 'quality', 'ive', 'used', 'headphone', 'half', 'price', 'comparable', 'sound', 'NOT_worth', 'imo']",2
107149,"['battery', 'life', 'sound', 'quality', 'good', 'enough', 'price', 'major', 'drawback', 'noise', 'cancellation', 'NOT_really', 'function', 'device', 'headphone', 'also', 'somewhat', 'bulkey', 'around', 'side', 'comparison', 'one']",2
107150,"['live', 'area', 'siren', 'scooter', 'low', 'flying', 'aircraft', 'puppy', 'drown', 'biz', 'silence', 'would', 'creepy', 'thats', 'NOT_what', 'want', 'anyway', 'perfect', 'work', 'novel', 'peace', 'quiet', 'thank', 'brand', 'headphone', 'wish', 'bought', 'year', 'ago', 'update', 'well', 'guess', 'get', 'pay', 'cheap', 'reason', 'lasted', 'two', 'year', 'guess', 'much', 'expect', 'last', 'longer', 'throwaway', 'society', 'put', 'yesterday', 'listen', 'tune', 'one', 'earpiece', 'felt', 'funny', 'took', 'mounting', 'pivot', 'snapped', 'clean', 'NOT_way', 'fixing', 'molded', 'part', 'cheap', 'flimsy', 'plastic', 'poorly', 'designed', 'bad', 'combination', 'NOT_even', 'like', 'used', 'every', 'day', 'maybe', 'twice', 'three', 'time', 'week', 'last', 'couple', 'year']",2
107154,"['sound', 'quality', 'good', 'thats', 'good', 'thing', 'stop', 'noice', 'cancelling', 'NOT_really', 'working', 'people', 'hear', 'im', 'playing', 'use', 'speaker', 'call', 'surrounding', 'noise', 'heard', 'much', 'earbuds', 'worked', 'better', 'call']",2
107175,"['excited', 'try', 'noise', 'cancelling', 'wireless', 'headphone', 'sign', 'maybe', 'NOT_wait', 'see', 'stack', 'first', 'build']",2
107197,"['sound', 'quality', 'fine', 'price', 'point', 'NOT_complaints', 'however', 'NOT_recommend', 'buying', 'plant', 'use', 'microphone', 'quality', 'sound', 'microphone', 'poor', 'make', 'unusable', 'either', 'casual', 'business', 'purpose', 'NOT_expecting', 'highest', 'quality', 'microphone', 'anything', 'expect', 'work', 'well', 'enough', 'people', 'hear', 'understand', 'included', 'headset', 'unfortunately', 'mic', 'NOT_work', 'well']",2
107202,"['im', 'sad', 'write', 'review', 'feel', 'duty', 'future', 'potential', 'customer', 'bought', 'decided', 'return', 'literally', 'hour']",2
107212,"['set', 'replacement', 'headphone', 'finally', 'working', 'unit', 'lasted', 'week', 'headphone', 'seemed', 'okay', 'first', 'NOT_good', 'enough', 'quality', 'every', 'day', 'use']",2
107219,"['purchased', 'child', 'one', 'set', 'stopped', 'working', 'entirely', 'month', 'two', 'continue', 'poor', 'sound', 'quality', 'would', 'occasionally', 'stop', 'pairing', 'associated', 'device', 'pleased', 'initially', 'disappointed', 'would', 'NOT_recommend']",2
107232,"['really', 'liked', 'first', 'time', 'started', 'hearing', 'loud', 'crackling', 'noise', 'turned', 'also', 'sound', 'random', 'loud', 'pop', 'sound', 'quality', 'still', 'good', 'except', 'pop']",2
107233,"['old', 'noise', 'cancelling', 'headphone', 'broke', 'bought', 'loved', 'mine', 'wanted', 'wireless', 'one', 'old', 'one', 'probably', 'year', 'loved', 'often', 'time', 'would', 'still', 'turn', 'music', 'volume', 'way', 'would', 'still', 'able', 'hear', 'noise', 'working', 'home', 'sensitive', 'noise', 'hear', 'people', 'walking', 'tv', 'day', 'needed', 'good', 'headphone', 'one', 'comfortable', 'day', 'wear', 'covered', 'noise', 'notably', 'better', 'previous', 'one', 'find', 'every', 'morning', 'take', 'minute', 'connect', 'computer', 'little', 'annoying', 'NOT_big', 'deal', 'reason', 'NOT_work', 'every', 'application', 'computer', 'meeting', 'audio', 'come', 'back', 'computer', 'speaker', 'super', 'annoying', 'review', 'said', 'wifi', 'connection', 'go', 'far', 'cannot', 'walk', 'room', 'without', 'loosing', 'connection', 'probably', 'NOT_more', 'foot', 'battery', 'last', 'day', 'biggest', 'issue', 'hear', 'constant', 'buzzing', 'using', 'two', 'audio', 'source', 'cover', 'noise', 'week', 'stopped', 'connecting', 'computer', 'cannot', 'used', 'keep', 'saying', 'bluetooth', 'however', 'bluetooth', 'NOT_other', 'bluetooth', 'device', 'issue', 'NOT_the', 'wifi', 'returning', 'due', 'issue', 'NOT_longer', 'use']",2
107238,"['work', 'work', 'exactly', 'advertised', 'pretty', 'good', 'sound', 'cancelling', 'fit', 'well', 'problem', 'NOT_exactly', 'great', 'construction', 'cord', 'power', 'charging', 'using', 'plugged', 'computer', 'opposed', 'bluetooth', 'broke', 'right', 'support', 'period', 'definitely', 'know', 'exactly', 'long', 'cord', 'last', 'also', 'NOT_listen', 'charge', 'headphone', 'time', 'try', 'there', 'incredibly', 'loud', 'static', 'sound', 'play', 'also', 'sometimes', 'would', 'pick', 'kind', 'signal', 'neighboring', 'apartment', 'even', 'bluetooth', 'mode', 'interesting']",2
107255,"['switch', 'noise', 'canceling', 'difference', 'considerably', 'one', 'would', 'expect', 'granted', 'get', 'pay', 'nd', 'pair', 'head', 'phone', 'bought', 'different', 'brand', 'similar', 'cost', 'noise', 'canceling', 'sound', 'far', 'superior', 'NOT_very', 'durable', 'hence', 'buying', 'pair']",2
107257,"['even', 'would', 'way', 'much', 'big', 'flimsy', 'cheaply', 'made', 'heavy', 'felt', 'like', 'made', 'radioactive', 'material', 'otherwise', 'would', 'recommend', 'little', 'boy', 'girl', 'since', 'look', 'like', 'toy', 'pound', 'toy', 'lol', 'noise', 'cancellation', 'hahaha', 'sound', 'NOT_too', 'bad', 'though', 'seen', 'thought', 'going', 'much', 'worse']",2
107273,"['really', 'hoped', 'would', 'work', 'NOT_sounded', 'great', 'cancelled', 'noise', 'well', 'problem', 'terrible', 'use', 'phone', 'headset', 'noisy', 'area', 'seem', 'amplify', 'noise', 'whoever', 'talk', 'nobody', 'could', 'hear', 'end', 'quiet', 'area', 'great', 'need', 'noise', 'cancelling', 'amazon', 'sent', 'another', 'case', 'got', 'lemon', 'exactly', 'returned', 'got', 'made', 'beltune', 'worked', 'better']",2
107281,"['first', 'month', 'thought', 'really', 'fantastic', 'buy', 'unfortunately', 'whatever', 'reason', 'bluetooth', 'connection', 'seems', 'get', 'weaker', 'weaker', 'time', 'use', 'listening', 'music', 'phone', 'tablet', 'pair', 'nvidia', 'shield', 'head', 'space', 'become', 'chore', 'get', 'increasingly', 'frustrating', 'due', 'hearing', 'tell', 'tale', 'double', 'beep', 'letting', 'know', 'yet', 'issue', 'holding', 'connection', 'come', 'electronics', 'extremely', 'careful', 'handling', 'like', 'new', 'born', 'baby', 'NOT_im', 'NOT_slamming', 'around', 'im', 'really', 'dissapointed', 'initially', 'seemed', 'like', 'awesome', 'deal', 'quickly', 'soured', 'submit', 'thid', 'review', 'seeking', 'replacement']",2
107319,"['gave', 'one', 'extra', 'star', 'bluetooth', 'setup', 'really', 'really', 'easy', 'painless', 'okay', 'price', 'NOT_recommend', 'anyone', 'material', 'make', 'sweaty', 'around', 'minute', 'wearing', 'NOT_even', 'block', 'noise', 'quite', 'air', 'conditioner', 'NOT_be', 'terrible', 'sound', 'quality', 'really', 'good', 'really', 'NOT_great', 'compared', 'earbuds', 'muffled', 'id', 'suggest', 'keep', 'moving', 'im', 'returning', 'mine', 'asap']",2
107323,"['older', 'pair', 'cowin', 'headphone', 'love', 'work', 'sound', 'great', 'recently', 'purchased', 'pair', 'daughter', 'found', 'NOT_play', 'audio', 'mm', 'cable', 'NOT_charged', 'sound', 'like', 'NOT_big', 'deal', 'right', 'well', 'battery', 'run', 'trip', 'want', 'plug', 'listen', 'music', 'NOT_do', 'older', 'work', 'fine', 'power', 'dead', 'battery', 'NOT_understand', 'would', 'make', 'change', 'headset', 'ill', 'returning', 'looking', 'another', 'alternative', 'disappointed', 'since', 'enjoy', 'older', 'headphone']",2
107344,"['bought', 'daughter', 'going', 'lot', 'traveling', 'christmas', 'holiday', 'wanted', 'noise', 'canceling', 'NOT_spend', 'huge', 'amount', 'money', 'headphone', 'nice', 'said', 'comfortable', 'also', 'paired', 'nicely', 'tablet']",2
107356,"['received', 'headphone', 'smaller', 'expected', 'looked', 'like', 'child', 'version', 'small', 'ear']",2
107359,"['returned', 'first', 'time', 'using', 'microphone', 'quality', 'terrible', 'pick', 'every', 'possible', 'ambiant', 'noise', 'noise', 'cancelling', 'almost', 'nonexistant']",2
107373,"['everything', 'seemed', 'fine', 'price', 'point', 'except', 'noise', 'cancelling', 'ability', 'based', 'review', 'product', 'information', 'expect', 'noticeable', 'noise', 'cancellation', 'could', 'tell', 'significant', 'difference', 'feature', 'turned', 'already', 'decent', 'set', 'standard', 'head', 'phone', 'im', 'returning']",2
107377,"['headphone', 'fantastic', 'year', 'half', 'used', 'listen', 'music', 'happy', 'canceled', 'noise', 'well', 'NOT_have', 'worry', 'pesky', 'wire', 'changed', 'week', 'ago', 'started', 'making', 'irritating', 'buzzing', 'right', 'speaker', 'stopped', 'pairing', 'phone', 'week', 'later', 'expecting', 'use', 'longer', 'month', 'considering', 'price', 'NOT_durable', 'NOT_recommend']",2
107381,"['month', 'half', 'bluetooth', 'capability', 'NOT_longer', 'get', 'found', 'pairing', 'list', 'even', 'headphone', 'light', 'NOT_turn', 'blue', 'white', 'like', 'used', 'stay', 'white', 'paid', 'NOT_work', 'little', 'month', 'ive', 'headphone', 'lasted', 'year', 'admit', 'sound', 'quality', 'much', 'better', 'cheaper', 'headphone', 'fact', 'NOT_do', 'job', 'bluetooth', 'headphone', 'short', 'time', 'horrific', 'say', 'least', 'seems', 'like', 'cash', 'grab']",2
107391,"['headphone', 'feel', 'pretty', 'well', 'built', 'battery', 'life', 'excellent', 'far', 'sound', 'quality', 'without', 'noise', 'cancelling', 'NOT_terrible', 'loses', 'bass', 'turned', 'sound', 'like', 'bad', 'radio', 'looking', 'noise', 'cancelling', 'playing', 'music', 'used', 'podcast', 'audio', 'book', 'nc', 'seems', 'fine', 'want', 'use', 'nc', 'music', 'look', 'else', 'update', 'contacted', 'customer', 'support', 'said', 'would', 'send', 'updated', 'version', 'headset', 'day', 'well', 'past', 'time', 'NOT_updated', 'version', 'arrived', 'lowering', 'review', 'star']",2
107393,"['bit', 'disappointed', 'headphone', 'given', 'glowing', 'review', 'sound', 'quality', 'fine', 'listening', 'music', 'connected', 'iphone', 'perfectly', 'adequate', 'however', 'NOT_why', 'bought', 'purchased', 'use', 'conference', 'call', 'office', 'connected', 'cisco', 'phone', 'without', 'issue', 'upon', 'using', 'first', 'call', 'immediately', 'told', 'ton', 'static', 'audio', 'quality', 'horrible', 'mute', 'thought', 'ok', 'maybe', 'call', 'however', 'next', 'call', 'thing', 'disconnect', 'join', 'wired', 'headset', 'thought', 'ok', 'maybe', 'cisco', 'phone', 'connected', 'iphone', 'tried', 'couple', 'call', 'result', 'user', 'said', 'sounded', 'like', 'tin', 'staticky', 'im', 'frustrated', 'NOT_need', 'another', 'pair', 'headphone', 'music', 'need', 'good', 'noise', 'canceling', 'headset', 'webex', 'meeting', 'might', 'going', 'back']",2
107401,"['bought', 'christmas', 'laptop', 'st', 'thing', 'noticed', 'plug', 'move', 'cord', 'around', 'headset', 'make', 'good', 'connection', 'sound', 'quality', 'star', 'best', 'bass', 'ok', 'also', 'NOT_turn', 'power', 'switch', 'using', 'hour', 'recharge', 'time', 'used', 'mabey', 'shut', 'hour', 'inactivity', 'also', 'control', 'color', 'headset', 'impossible', 'see', 'low', 'light', 'would', 'NOT_recommend', 'buying', 'cowin', 'product']",2
107404,"['totally', 'satisfied', 'price', 'buck', 'everything', 'friend', 'dollar', 'beat', 'bose', 'rig', 'except', 'one', 'thing', 'cheap', 'storage', 'bag', 'flimsy', 'plastic', 'construction', 'part', 'provides', 'adjustability', 'turn', 'literally', 'weakest', 'link', 'week', 'earpiece', 'broke', 'rendering', 'unit', 'utterly', 'worthless', 'adult', 'treat', 'electronics', 'ease', 'cannot', 'recall', 'event', 'condition', 'precipitated', 'break', 'really', 'need', 'hard', 'case', 'better', 'engineering', 'advice', 'buy', 'dollar', 'set', 'lose', 'bell', 'whistle', 'buy', 'dollar', 'set', 'spare', 'disappointment']",2
107405,"['good', 'headphone', 'intially', 'see', 'got', 'mine', 'tenth', 'october', 'great', 'great', 'sound', 'bass', 'sound', 'quality', 'next', 'day', 'today', 'went', 'go', 'use', 'turned', 'night', 'charge', 'would', 'stay', 'fully', 'charged', 'go', 'turn', 'NOT_turning', 'look', 'see', 'switch', 'half', 'way', 'okay', 'simple', 'mistake', 'put', 'charge', 'morning', 'night', 'still', 'NOT_turning', 'truthfully', 'every', 'otjer', 'review', 'talking', 'great', 'NOT_sure', 'got', 'defective', 'overall', 'good', 'buy', 'oen', 'risk', 'hopefully', 'owner', 'cowin', 'see', 'thus', 'reveiw', 'cause', 'live', 'caribbean', 'paided', 'basically', 'double', 'price', 'headphone', 'stop', 'workin', 'next', 'day', 'really', 'frustrating', 'owner', 'see', 'maybe', 'cone', 'kind', 'deal', 'something', 'maybe', 'advice', 'rectify', 'problem', 'thanks']",2
107408,"['bought', 'pair', 'last', 'pair', 'broke', 'thought', 'original', 'item', 'defect', 'appears', 'NOT_to', 'case', 'good', 'seven', 'eight', 'month', 'break', 'use', 'headphone', 'daily', 'earpiece', 'broke', 'previous', 'also', 'headphone', 'wonky', 'bluetooth', 'connection', 'time', 'disappointed']",2
107416,"['sound', 'quality', 'could', 'described', 'mediocre', 'sub', 'headphone', 'NOT_advanced', 'bluetooth', 'codecs', 'like', 'apt', 'supported', 'sound', 'bluetooth', 'muffled', 'distorted', 'point', 'almost', 'hurt', 'listen', 'NOT_am', 'NOT_picky', 'sound', 'stage', 'vocal', 'crispness', 'similar', 'audiophille', 'buzzword', 'noise', 'cancellation', 'work', 'soft', 'ambient', 'office', 'noise', 'indeed', 'reduced', 'level', 'almost', 'complete', 'silence', 'distinctive', 'sound', 'like', 'keyboard', 'click', 'pencil', 'drop', 'pas', 'easily', 'heard', 'pretty', 'well', 'headphone', 'open', 'type', 'colleague', 'sitting', 'nearby', 'hear', 'probably', 'irritated', 'music', 'suppose', 'listen', 'privately', 'even', 'listening', 'low', 'volume', 'level']",2
107417,"['first', 'one', 'write', 'quality', 'review', 'product', 'good', 'NOT_understand', 'highly', 'rated', 'aux', 'cable', 'plugged', 'call', 'moved', 'disconnect', 'call', 'headphone', 'need', 'charged', 'use', 'even', 'plug', 'cord', 'device', 'workstation', 'defeat', 'purpose', 'purchasing', 'work', 'feel', 'free', 'tell', 'wrong', 'one', 'defective', 'NOT_better', 'set', 'earbuds', 'outside', 'slightly', 'better', 'sound', 'quality']",2
107447,"['im', 'really', 'disappointed', 'first', 'poor', 'connection', 'write', 'sitting', 'front', 'laptop', 'connected', 'dealing', 'crunchy', 'audio', 'NOT_be', 'issue', 'proximity', 'moment', 'good', 'connection', 'leave', 'device', 'vicinity', 'poor', 'connection', 'distance', 'expected', 'return', 'good', 'proximity', 'audio', 'remains', 'poor', 'NOT_self', 'correct', 'causing', 'reset', 'headphone', 'secondly', 'main', 'reason', 'cannot', 'keep', 'headphone', 'NOT_have', 'piratical', 'level', 'noise', 'canceling', 'audio', 'clearly', 'heard', 'music', 'played', 'normal', 'level', 'quiet', 'space', 'would', 'NOT_be', 'able', 'use', 'public', 'study', 'space', 'also', 'heard', 'easily', 'enough', 'normal', 'noise', 'level', 'environment', 'frustrating', 'point', 'noise', 'canceling', 'one', 'headphone', 'main', 'feature']",2
107448,"['NOT_recommend', 'ive', 'le', 'month', 'good', 'first', 'battery', 'life', 'get', 'worse', 'every', 'time', 'bend', 'yard', 'work', 'get', 'static', 'bought', 'daughter', 'pair', 'headphone', 'better', 'mine']",2
107452,"['NOT_any', 'nose', 'cancellation', 'stated', 'sound', 'quality', 'okay', 'low', 'end', 'price', 'sound', 'leak', 'headphone', 'easily', 'audible', 'nearby', 'people', 'build', 'quality', 'NOT_feel', 'premium', 'expected', 'cup', 'rotate', 'rather', 'super', 'freely', 'button', 'feel', 'like', 'cheap', 'plastic', 'button', 'could', 'come', 'easily', 'sound', 'quality', 'decent', 'price', 'higher', 'volume', 'start', 'hear', 'noise', 'along', 'bass', 'however', 'feel', 'like', 'around', 'decent', 'pair', 'headphone', 'kinda', 'average', 'sound', 'quality']",2
107453,"['bought', 'maybe', 'year', 'ago', 'paired', 'pc', 'NOT_problem', 'would', 'auto', 'connect', 'turned', 'perfect', 'reason', 'day', 'decided', 'pair', 'phone', 'bt', 'connection', 'pc', 'never', 'worked', 'ive', 'reset', 'headphone', 'made', 'sure', 'NOT_connected', 'anything', 'else', 'scoured', 'forum', 'nothing', 'worked', 'usually', 'pc', 'detect', 'NOT_connect', 'stuck', 'using', 'wired', 'hate', 'anc', 'bad', 'white', 'noise', 'generator', 'sound', 'quality', 'plummet', 'turned']",2
107459,"['unfortunately', 'NOT_the', 'right', 'product', 'hoping', 'block', 'background', 'noise', 'could', 'read', 'however', 'found', 'slightly', 'muffle', 'sound', 'air', 'conditioner', 'kid', 'playing', 'tv', 'voice', 'sure', 'probably', 'work', 'well', 'play', 'music', 'distracting', 'youre', 'trying', 'read']",2
107461,"['there', 'really', 'bad', 'rattling', 'sound', 'run', 'bought', 'jog', 'sound', 'consistent', 'ive', 'tried', 'rearrange', 'nothing', 'seems', 'make', 'stop', 'sent', 'second', 'pair', 'still', 'rattle', 'disappointing']",2
