,review,stars
92210,"['sound', 'bar', 'system', 'okay', 'NOT_lights', 'unit', 'see', 'dyne', 'device', 'remote', 'low', 'quality', 'get', 'job', 'done', 'quality', 'could', 'better', 'name']",3
92213,"['replaced', 'ancient', 'yo', 'inexpensive', 'speaker', 'subwoofer', 'set', 'finally', 'blew', 'speaker', 'electrical', 'issue', 'old', 'speaker', 'system', 'walmart', 'sounded', 'far', 'better', 'hardly', 'bass', 'NOT_matter', 'adjustment', 'make', 'would', 'NOT_recommend', 'replacing', 'better', 'brand']",3
92215,"['tcl', 'roku', 'tv', 'NOT_pair', 'easily', 'tcl', 'alto', 'sound', 'bar', 'finally', 'disconnected', 'overnight', 'frustration', 'reconnected', 'next', 'day', 'good']",3
92238,"['remote', 'never', 'worked', 'replaced', 'battery', 'new', 'NOT_fix', 'unable', 'replace', 'remote']",3
92243,"['mediocre', 'might', 'expected', 'price']",3
92256,"['NOT_play', 'sound', 'apps', 'snapchat', 'twitter', 'etc', 'open', 'play', 'music', 'also', 'take', 'really', 'long', 'time', 'sub', 'kick', 'first', 'pairing', 'sometimes', 'high', 'pitched', 'ringing', 'sound', 'coming', 'speaker', 'playing', 'music']",3
92276,"['NOT_project', 'sound', 'expected', 'would', 'like', 'place', 'tcl', 'tv', 'high']",3
92287,"['expecting', 'little', 'tbh', 'im', 'thinking', 'switching', 'used', 'hour', 'ill', 'wait', 'day', 'give', 'real', 'chance', 'impress', 'monday', 'night', 'football', 'movie', 'two']",3
92289,"['stop', 'working', 'first', 'day']",3
92293,"['decent', 'sound', 'system', 'NOT_complaints']",3
92294,"['NOT_loud', 'enough']",3
92300,"['honestly', 'NOT_tell', 'big', 'difference', 'sound', 'bar', 'speaker', 'tv', 'using', 'tcl', 'tv', 'NOT_deep', 'bass', 'really', 'anything', 'special']",3
92306,"['NOT_hdmi', 'arc', 'hook']",3
92373,"['NOT_as', 'loud', 'hoped', 'NOT_like', 'auto', 'function', 'tcl', 'tv', 'roku', 'remote', 'NOT_restart', 'frustrating']",3
92390,"['sound', 'fine', 'subwoofer', 'NOT_boom', 'pretty', 'much', 'need', 'bass']",3
92407,"['like', 'wireless', 'sub', 'woofer', 'though', 'output', 'low', 'unless', 'really', 'increase', 'volume', 'would', 'like', 'bass']",3
92414,"['le', 'falta', 'un', 'poco', 'de', 'calidad', 'en', 'el', 'audio', 'pero', 'por', 'el', 'precio', 'esta', 'bien']",3
92479,"['NOT_connect', 'tv', 'bluetooth']",3
92492,"['purchased', 'mean', 'using', 'wireless', 'headphone', 'could', 'NOT_do', 'connect']",3
92493,"['product', 'NOT_needed', 'harder', 'setup', 'thought']",3
92497,"['remote', 'control', 'broken', 'speaker', 'fine', 'sound', 'good', 'price']",3
92502,"['NOT_terrible', 'NOT_expect', 'thump', 'sound', 'good', 'smaller', 'room']",3
92527,"['keep', 'disconnecting', 'bluetooth', 'phone', 'good']",3
92530,"['tv', 'speaker', 'sound', 'even', 'better', 'sorry', 'make', 'NOT_difference']",3
92565,"['av', 'system', 'enhancement', 'NOT_as', 'powerful', 'wouldve', 'liked']",3
92589,"['direction', 'NOT_very', 'clear']",3
92591,"['turn', 'volume', 'almost', 'half', 'volume', 'level', 'hear', 'bass', 'work', 'better', 'music', 'tv']",3
92600,"['NOT_connect', 'tcl', 'roku', 'tv', 'otherwise', 'nice']",3
92635,"['NOT_except', 'much']",3
92666,"['pro', 'sound', 'alto', 'amazing', 'offer', 'come', 'accessory', 'mounting', 'optical', 'cable', 'bluetooth', 'bass', 'loud', 'want', 'something', 'close', 'home', 'theatre', 'setup']",3
92688,"['se', 'dano', 'un', 'speaker']",3
92710,"['arc', 'low', 'volume', 'tv', 'bought', 'tcl', 'roku', 'tv', 'totally', 'worthless', 'using', 'arc', 'work', 'ok', 'using', 'optical', 'cable', 'good', 'sound', 'NOT_use', 'arc', 'subwoofer', 'work', 'well']",3
92716,"['frequently', 'shuts', 'idle', 'NOT_wake', 'automatically', 'supposed']",3
92723,"['buy', 'warehouse', 'deal', 'price', 'low', 'turned', 'one', 'NOT_work', 'return', 'time', 'returned', 'amazon', 'NOT_have', 'new', 'one', 'buy', 'giving', 'excuse', 'get', 'better', 'quality', 'soundbar', 'one', 'work', 'excellent', 'sound', 'price', 'clear', 'crisp', 'dialogue', 'much', 'better', 'tv', 'speaker', 'integrates', 'tcl', 'tv', 'using', 'cec', 'tv', 'remote', 'also', 'operates', 'soundbar', 'three', 'mode', 'listen', 'NOT_tell', 'difference', 'press', 'change', 'mode', 'button', 'either', 'NOT_much', 'difference', 'button', 'NOT_work']",3
92727,"['sound', 'deliverly', 'le', 'tv', 'speaker', 'NOT_impressed']",3
92753,"['je', 'pense', 'que', 'mon', 'caisson', 'extreme', 'basse', 'fait', 'defaut', 'car', 'le', 'son', 'est', 'sourd', 'et', 'tres', 'ba']",3
92758,"['came', 'bundled', 'tv', 'hooked', 'optical', 'sound', 'okay', 'NOT_have', 'remote', 'synced', 'there', 'leave', 'tv', 'sound', 'good', 'enough', 'apartment']",3
92760,"['decent', 'sound', 'pretty', 'clear', 'NOT_control', 'level', 'bass', 'treble', 'etcand', 'subwoofer', 'barely', 'put', 'bass']",3
92761,"['samsungs', 'comparable', 'line', 'product', 'definitely', 'better', 'buy', 'bought', 'came', 'discounted', 'package', 'NOT_very', 'happy', 'function', 'easy', 'set', 'NOT_completely', 'hack', 'rating', 'lot', 'crackling', 'higher', 'volume', 'believe', 'optical', 'audio', 'cable', 'came', 'damaged', 'likely', 'source']",3
92766,"['se', 'escucha', 'bien', 'para', 'su', 'precio', 'NOT_me', 'agrado', 'que', 'NOT_se', 'sincronice', 'la', 'imagen', 'con', 'la', 'voz', 'conectado', 'en', 'hdmi', 'arc', 'se', 'retrasa', 'el', 'audio', 'hay', 'que', 'ingeniarselas', 'para', 'volver', 'sincronizarla', 'la', 'compre', 'porque', 'tengo', 'un', 'televisor', 'de', 'la', 'misma', 'marca', 'crei', 'que', 'trabajarian', 'en', 'armonia', 'pero', 'resulto', 'que']",3
92772,"['update', 'amazon', 'refunded', 'purchase', 'price', 'although', 'sound', 'bar', 'NOT_bad', 'definitely', 'NOT_worth', 'almost', 'canadian', 'dollar', 'youre', 'canadian', 'youre', 'looking', 'speaker', 'suggest', 'looking', 'option', 'unless', 'NOT_mind', 'paying', 'worth']",3
92773,"['bought', 'paired', 'tcl', 'ca', 'roku', 'television', 'sound', 'bar', 'connected', 'hdmi', 'arc', 'port', 'tv', 'work', 'well', 'able', 'control', 'volume', 'tv', 'sat', 'receiver', 'remote', 'problem', 'find', 'volume', 'low', 'depending', 'background', 'noise', 'room', 'often', 'turning', 'volume', 'sometimes', 'higher', 'cranked', 'way', 'NOT_that', 'loud', 'sb', 'disconnected', 'tv', 'speaker', 'set', 'tv', 'volume', 'around', 'get', 'level', 'volume', 'read', 'low', 'volume', 'common', 'complaint', 'product']",3
92788,"['NOT_lo', 'pude', 'calar', 'en', 'mi', 'domicilio', 'por', 'cuestiones', 'de', 'paqueteria', 'dhl', 'su', 'cobra', 'de', 'impuestos', 'mejor', 'lo', 'regrese', 'con', 'el', 'proveedor']",3
92808,"['bought', 'take', 'spot', 'show', 'bedroom', 'show', 'could', 'barely', 'read', 'clock', 'face', 'across', 'room', 'NOT_option', 'make', 'clock', 'take', 'entire', 'screen', 'figured', 'extra', 'inch', 'show', 'would', 'make', 'clock', 'big', 'enough', 'see', 'imagine', 'surprise', 'found', 'impossible', 'customize', 'clock', 'face', 'show', 'setting', 'closest', 'came', 'need', 'dark', 'screen', 'tiny', 'clock', 'bottom', 'left', 'corner', 'point']",3
92809,"['quality', 'made', 'product', 'however', 'NOT_want', 'phrase', 'try', 'alexa', 'photo', 'giant', 'font', 'NOT_buy', 'product', 'stuck', 'almost', 'fullscreen', 'print', 'home', 'screen', 'NOT_able', 'modify', 'setting', 'called', 'customer', 'service', 'told', 'im', 'gonna', 'keep', 'mine', 'though', 'want', 'view', 'full', 'screen', 'photo', 'without', 'amazon', 'marketing', 'least', 'often', 'screen', 'need', 'verbally', 'tell', 'alexa', 'every', 'time', 'use', 'display', 'photo', 'apple', 'expensive', 'reason', 'end', 'user', 'NOT_forced', 'customize', 'product', 'one', 'get', 'used', 'little', 'end', 'coming', 'full', 'screen', 'printed', 'font', 'favorite', 'photo', 'reminds', 'amazon', 'sell', 'product', 'little', 'dear', 'amazon', 'please', 'let', 'user', 'change', 'homescreen', 'setting', 'NOT_include', 'alexa', 'suggestion', 'also', 'please', 'NOT_contact', 'regarding', 'revied', 'change', 'firmware', 'pull', 'review']",3
92810,"['many', 'thing', 'like', 'however', 'major', 'thing', 'significant', 'drawback', 'feel', 'weighs', 'otherwise', 'positive', 'aspect', 'constant', 'try', 'alexa', 'bottom', 'home', 'screen', 'NOT_be', 'turned', 'incredibly', 'annoying', 'also', 'seems', 'something', 'around', 'past', 'generation', 'absolutely', 'baffled']",3
92815,"['amazon', 'produced', 'great', 'echo', 'show', 'device', 'still', 'NOT_grasped', 'idea', 'make', 'optimal', 'user', 'experience', 'first', 'echo', 'show', 'original', 'model', 'introduced', 'one', 'first', 'purchase', 'three', 'year', 'later', 'still', 'performs', 'admirably']",3
92823,"['context', 'im', 'alexified', 'two', 'full', 'size', 'echo', 'dot', 'firestick', 'show', 'various', 'household', 'smart', 'device', 'including', 'lighting', 'smart', 'plug', 'thermostat', 'im', 'technically', 'knowledgeable', 'happy', 'alexa', 'amazon', 'universe', 'friend', 'show', 'wanted', 'new', 'device', 'kitchen', 'replace', 'dot', 'connected', 'plugged', 'better', 'speaker', 'along', 'came', 'show', 'friend', 'told', 'going', 'replace', 'review', 'indicated', 'sound', 'good', 'least', 'good', 'previous', 'wired', 'speaker', 'concerned', 'negative', 'review', 'clock', 'try', 'notification', 'review', 'said', 'could', 'change', 'option', 'setting', 'case', 'want', 'know', 'front', 'review', 'incorrect', 'NOT_so', 'go', 'rest', 'review', 'pro']",3
92827,"['work', 'nice', 'glitchy', 'main', 'reason', 'bought', 'purchased', 'echo', 'show', 'could', 'view', 'live', 'video', 'office', 'unfortunately', 'fails', 'work', 'time', 'connect', 'sound', 'NOT_the', 'video', 'feed', 'view', 'video', 'fine', 'phone', 'ipad', 'NOT_on', 'echo', 'youre', 'looking', 'buy', 'mainly', 'purpose', 'would', 'wait', 'either', 'arlo', 'amazon', 'get', 'figured']",3
92830,"['pro', 'sound', 'great', 'device', 'easy', 'set', 'sync', 'smart', 'device', 'con', 'main', 'one', 'almost', 'sent', 'back', 'due', 'difficult', 'get', 'recipe', 'main', 'reason', 'purchased', 'echo', 'easy', 'way', 'pull', 'recipe', 'cooking', 'description', 'say', 'use', 'recipe', 'skill', 'however', 'made', 'NOT_sync', 'recipe', 'account', 'make', 'pretty', 'useless', 'skill', 'find', 'sou', 'chef', 'recipe', 'skill', 'fairly', 'basic', 'looking', 'easy', 'use']",3
92858,"['used', 'echo', 'month', 'waiting', 'black', 'friday', 'pricing', 'could', 'upgrade', 'echo', 'replace', 'clock', 'radio', 'dot', 'night', 'stand', 'echo', 'use', 'echo', 'living', 'room', 'larger', 'screen', 'thinking', 'two', 'device', 'would', 'share', 'common', 'software', 'user', 'interface', 'glanced', 'review', 'mentally', 'wrote', 'negative', 'one', 'likely', 'operator', 'error', 'prof', 'mistake', 'positive', 'side', 'screen', 'nice', 'sound', 'better', 'echo', 'build', 'quality', 'appears', 'good']",3
92868,"['e', 'nice', 'unit', 'would', 'nice', 'amazon', 'could', 'make', 'possible', 'get', 'rid', 'try', 'alexa', 'bottom', 'one', 'reviewer', 'said', 'go', 'home', 'clock', 'home', 'content', 'turn', 'discovery', 'thats', 'NOT_quite', 'correct', 'e', 'get', 'rid', 'try', 'alexa', 'e', 'NOT_the', 'NOT_home', 'clock', 'wallpaper', 'clock', 'right', 'home', 'content', 'find', 'discovery', 'turn', 'turn', 'blue', 'face', 'NOT_cancel', 'try', 'alexa', 'maybe', 'different', 'e', 'amazon', 'posted', 'review', 'wrong', 'echo', 'show', 'second', 'difference', 'e', 'clock', 'one', 'setting', 'overall', 'e', 'nice', 'unit', 'wish', 'amazon', 'software', 'department', 'would', 'kept', 'feature', 'im', 'hoping', 'send', 'update', 'fix', 'glitch']",3
92876,"['show', 'kitchen', 'purchased', 'show', 'primarily', 'larger', 'screen', 'happy', 'screen', 'size', 'decidedly', 'NOT_happy', 'software', 'implementation', 'way', 'downgrade', 'show', 'many', 'reviewer', 'stated', 'issue', 'first', 'unless', 'fairly', 'close', 'show', 'cannot', 'see', 'clock', 'upper', 'left', 'hand', 'corner', 'unlike', 'show', 'NOT_templates', 'simple', 'monochrome', 'background', 'large', 'font', 'clock', 'center', 'second', 'NOT_displayed', 'date', 'third', 'NOT_way', 'turn', 'try', 'alexa', 'displayed', 'bottom', 'screen', 'issue', 'addressed', 'update', 'would', 'raise', 'review', 'five', 'star']",3
92885,"['also', 'NOT_happy', 'try', 'word', 'bottom', 'screen', 'NOT_fit', 'screen', 'imagine', 'phone', 'constantly', 'annoying', 'also', 'want', 'use', 'alarm', 'clock', 'night', 'time', 'mode', 'bright', 'keep', 'room', 'relatively', 'lit', 'number', 'fact', 'NOT_an', 'amoled', 'cause', 'alot', 'light', 'bleeding', 'amazon', 'please', 'provide', 'amoled', 'screen', 'version', 'make', 'world', 'difference', 'lastly', 'customization', 'little', 'none', 'NOT_move', 'clock', 'select', 'different', 'clock', 'stuck', 'default', 'thing', 'alot', 'potential', 'however', 'software', 'NOT_there', 'back']",3
92886,"['quite', 'surprised', 'find', 'device', 'mediocre', 'alexa', 'NOT_as', 'good', 'voice', 'recognition', 'siri', 'alexa', 'seems', 'le', 'sophistication', 'recognizing', 'slightly', 'different', 'way', 'giving', 'command', 'example', 'timer', 'ive', 'set', 'gone', 'say', 'alexa', 'stop', 'say', 'alexa', 'stop', 'timer', 'alexa', 'stop', 'timing', 'NOT_understand', 'im', 'trying', 'say', 'hoping', 'use', 'echo', 'show', 'digital', 'slide', 'show', 'grandchild', 'thats', 'easy', 'set', 'screensaver', 'photo', 'portrait', 'mode', 'rather', 'using', 'monochromatic', 'vertical', 'left', 'right', 'bar', 'say', 'black', 'grey', 'vertical', 'bar', 'smorgasbord', 'color', 'taken', 'image', 'displayed', 'look', 'something', 'like', 'washed', 'faint', 'version', 'photo', 'semi', 'transparent', 'grey', 'top']",3
92887,"['ok', 'im', 'NOT_highly', 'knowledgeable', 'person', 'come', 'tech', 'im', 'NOT_novice', 'either', 'actually', 'bought', 'show', 'google', 'nest', 'hub', 'time', 'priced', 'figured', 'would', 'keep', 'better', 'two', 'nest', 'arrived', 'first', 'set', 'first', 'setup', 'incredibly', 'easy', 'already', 'nest', 'mini', 'eventually', 'easier', 'show', 'also', 'gmail', 'account', 'speed', 'thing', 'nest', 'well', 'NOT_keeping', 'photo', 'google', 'pretty', 'quick', 'add', 'favorite', 'one', 'folder', 'nest', 'digital', 'photo', 'frame', 'nightstand', 'turn', 'light', 'really', 'go', 'dark', 'well', 'hint', 'time', 'showing', 'full', 'screen', 'size', 'sensitive', 'light', 'night', 'NOT_bother', 'also', 'really', 'like', 'good', 'morning', 'routine', 'set', 'nest', 'better', 'show', 'simple', 'enough', 'ask', 'get', 'info', 'right', 'walking', 'door', 'show', 'arrived', 'setup', 'thinking', 'would', 'easy', 'dot', 'echo', 'already', 'yeah', 'setup', 'went', 'ok', 'explore', 'thinking', 'review', 'wrong', 'turn', 'try', 'feature', 'answer', 'NOT_you', 'NOT_have', 'every', 'part', 'turn', 'switched', 'even', 'app', 'constant', 'try', 'screen', 'always', 'list', 'seems', 'like', 'card', 'never', 'run', 'software', 'mustve', 'changed', 'offered', 'suggestion', 'turn', 'NOT_accurate', 'currently', 'possible', 'NOT_care', 'NOT_bother', 'choose', 'unit', 'dominates', 'home', 'website', 'use']",3
92892,"['main', 'complaint', 'apps', 'NOT_work', 'hulu', 'tv', 'give', 'error', 'message', 'signed', 'food', 'network', 'tv', 'could', 'use', 'one', 'show', 'kitchen', 'NOT_ability', 'live', 'show', 'sorta', 'like', 'samsung', 'apple', 'tv', 'food', 'network', 'app', 'old', 'recorded', 'show', 'overall', 'larger', 'screen', 'alexa', 'tell', 'time', 'weather', 'etc', 'touchscreen', 'NOT_seem', 'work', 'well', 'show', 'wonder', 'largest', 'show', 'glass', 'screen', 'might', 'expensive', 'mp', 'camera', 'NOT_bother', 'NOT_use', 'video', 'chat', 'feature', 'usually', 'use', 'facetime', 'sound', 'bit', 'better', 'update', 'used', 'amazon', 'trade', 'program', 'give', 'amount', 'money', 'older', 'alexa', 'device', 'long', 'device', 'NOT_cracked', 'traded', 'dot', 'trade', 'amount', 'mere', 'got', 'appraised', 'got', 'NOT_expecting', 'friend', 'traded', 'echo', 'told', 'itd', 'sent', 'back', 'without', 'explanation', 'kept', 'power', 'supply', 'spent', 'minute', 'phone', 'transferred', 'people', 'finally', 'get', 'resolution', 'long', 'story', 'short', 'NOT_explain', 'refuse', 'item', 'lower', 'value', 'NOT_use', 'trade', 'program']",3
92896,"['say', 'higher', 'expectation', 'break', 'review', 'part', 'noting', 'technically', 'NOT_received', 'product', 'yet', 'however', 'see', 'stand', 'played', 'around', 'amazon', 'store', 'thing', 'bug', 'amazon', 'website', 'say', 'item', 'stock', 'take', 'week', 'deliver', 'thats', 'fine', 'drive', 'minute', 'amazon', 'store', 'pile', 'box', 'echo', 'show', 'color', 'would', 'amazon', 'online', 'store', 'stock', 'many', 'stock', 'close']",3
92897,"['looking', 'forward', 'bigger', 'screen', 'seen', 'away', 'disappointed', 'thing', 'comparison', 'echo', 'show', 'bigger', 'screen', 'however', 'clock', 'face', 'NOT_as', 'customizable', 'also', 'time', 'home', 'screen', 'show', 'time', 'appearing', 'NOT_option', 'show', 'weather', 'date', 'time', 'show', 'sound', 'screen', 'bigger', 'otherwise', 'disappointed', 'feature', 'echo', 'show']",3
92898,"['clarification', 'reviewer', 'comment', 'NOT_confuse', 'echo', 'show', 'reviewer', 'suggest', 'going', 'home', 'clock', 'setting', 'get', 'full', 'clock', 'showing', 'remove', 'alexa', 'skill', 'rotation', 'NOT_such', 'setting', 'echo', 'instead', 'wallpaper', 'clock', 'NOT_get', 'set', 'full', 'clock', 'face', 'say', 'alexa', 'show', 'clock', 'tell', 'outright', 'NOT_supported', 'device', 'NOT_sure', 'would', 'recommend', 'echo', 'show', 'given', 'certain', 'limitation', 'seen', 'especially', 'full', 'price', 'first', 'something', 'many', 'buyer', 'said', 'lack', 'clock', 'face', 'night', 'would', 'hope', 'full', 'clock', 'face', 'like', 'echo', 'show', 'NOT_all', 'see', 'dim', 'small', 'digital', 'clock', 'next', 'annoying', 'echo', 'echo', 'notice', 'rotate', 'screen', 'read', 'suggestion', 'many', 'forum', 'stop', 'NOT_luck', 'far', 'youtube', 'video', 'seem', 'natural', 'inch', 'screen', 'NOT_native', 'youtube', 'app', 'rather', 'directed', 'somewhat', 'primitive', 'looking', 'youtube', 'site', 'browser', 'proceed', 'watch', 'video', 'course', 'look', 'quite', 'good', 'said', 'sound', 'pretty', 'good', 'screen', 'pretty', 'good', 'alexa', 'skill', 'pretty', 'good', 'personally', 'would', 'get', 'echo', 'show', 'traditional', 'echo', 'speaker', 'place', 'echo', 'show', 'bit', 'expensive', 'combined', 'best', 'world', 'way', 'like', 'echo', 'ecosystem', 'lot', 'one', 'type', 'another', 'every', 'room', 'car']",3
92918,"['main', 'reason', 'buying', 'echo', 'bigger', 'screen', 'go', 'well', 'would', 'expect', 'everything', 'else', 'except', 'perhaps', 'sound', 'quality', 'put', 'behind', 'echo', 'term', 'quality', 'extra', 'screen', 'larger', 'seems', 'bit', 'washed', 'compared', 'far', 'fewer', 'customization', 'option', 'term', 'clock', 'face', 'background', 'would', 'expect', 'better', 'sound', 'quality', 'given', 'larger', 'cabinet', 'presumably', 'larger', 'speaker', 'really', 'NOT_that', 'much', 'better', 'marginally', 'perhaps']",3
92927,"['im', 'tech', 'savvy', 'found', 'setup', 'cumbersome', 'time', 'consuming', 'want', 'default', 'breeze', 'want', 'anything', 'want', 'amazon', 'want', 'pour', 'drink', 'buying', 'one', 'setup', 'elderly', 'relative', 'create', 'separate', 'email', 'account', 'person', 'cell', 'phone', 'setup', 'initially', 'made', 'mistake', 'setting', 'initially', 'phone', 'email', 'thinking', 'could', 'easily', 'edit', 'later', 'huge', 'mistake', 'required', 'couple', 'lengthy', 'phone', 'call', 'amazon', 'get', 'cell', 'phone', 'number', 'disassociated', 'number', 'associated']",3
92930,"['echo', 'show', 'arrived', 'today', 'expecting', 'larger', 'version', 'echo', 'show', 'NOT_so', 'see', 'time', 'echo', 'show', 'foot', 'away', 'model', 'NOT_have', 'large', 'centered', 'clock', 'NOT_give', 'date', 'anywhere', 'suppose', 'could', 'shout', 'alexa', 'across', 'room', 'ask', 'time', 'date', 'NOT_worth', 'breathe', 'could', 'otherwise', 'glance', 'like', 'large', 'size', 'grade', 'may', 'return', 'unless', 'get', 'response', 'someone', 'amazon', 'telling', 'going', 'quick', 'fix', 'soon', 'giving', 'negative', 'review', 'received', 'call', 'amazon', 'customer', 'service', 'may', 'NOT_be', 'love', 'echo', 'show', 'really', 'love', 'amazon', 'customer', 'service', 'echo', 'growing', 'NOT_be', 'returning', 'however', 'still', 'prefer', 'image', 'large', 'centered', 'clock', 'date', 'stamp', 'like', 'echo', 'much', 'better']",3
92933,"['alexa', 'voice', 'activation', 'inconsistent', 'required', 'end', 'user', 'set', 'document', 'verbal', 'construct', 'actually', 'work', 'achieve', 'goal', 'program', 'act', 'recognize', 'user', 'trying', 'achieve', 'outcome', 'finally', 'reached', 'identify', 'verbal', 'sequence', 'relate', 'many', 'attempt', 'used', 'success', 'recognize', 'occur', 'long', 'process', 'learning', 'phrase', 'gramatical', 'order', 'using', 'descriptor', 'required', 'simplest', 'request', 'documentation', 'limited', 'aside', 'purchasing', 'book', 'written', 'author', 'puzzeled', 'supposed', 'manual', 'operation', 'sparse', 'incomplete', 'online', 'content', 'provided', 'frustrating', 'limiting', 'usage', 'product', 'ecosystem', 'provided', 'online', 'interface']",3
92938,"['screen', 'quality', 'excellent', 'sound', 'quality', 'good', 'feature', 'many', 'fact', 'problem', 'starting', 'NOT_manual', 'online', 'help', 'limited', 'suppose', 'could', 'spring', 'another', 'book', 'im', 'already', 'NOT_happy', 'NOT_pre', 'booking', 'guarantee', 'pre', 'ordered', 'day', 'arrived', 'price', 'cannot', 'get', 'lower', 'price', 'many', 'feature', 'getting', 'NOT_always', 'easy', 'example', 'alarm', 'repeat', 'function', 'daily', 'weekly', 'weekend', 'week', 'day', 'work', 'rotating', 'schedule', 'day', 'need', 'alarm', 'rotate', 'every', 'two', 'week', 'couple', 'week', 'discovered', 'touch', 'date', 'set', 'alarm', 'get', 'calendar', 'way', 'program', 'day', 'want', 'alarm', 'bad', 'NOT_manual', 'look']",3
92949,"['review', 'plus', 'feedback', 'alexa', 'general', 'screen', 'cool', 'bit', 'annoying', 'NOT_get', 'rid', 'alexa', 'tip', 'screen', 'know', 'thing', 'ask', 'alexa', 'NOT_know', 'tutorial', 'section', 'go', 'would', 'enough', 'wish', 'cool', 'background', 'although', 'like', 'use', 'pic', 'facebook', 'show', 'misunderstand', 'quite', 'bit', 'echo', 'frustrating', 'ill', 'ask', 'volume', 'set', 'told', 'set', 'scale', 'ask', 'get', 'one', 'example', 'NOT_the', 'time', 'get', 'misunderstood', 'also', 'despite', 'set', 'brief', 'still', 'feel', 'like', 'bit', 'long', 'winded', 'ill', 'ask', 'music', 'everywhere', 'song', 'second', 'device', 'shes', 'done', 'talking', 'thing', 'need', 'said', 'NOT_at', 'ask', 'music', 'everywhere', 'NOT_need', 'told', 'playing', 'everywhere', 'fact', 'playing', 'everywhere', 'need', 'wish', 'alexa', 'better', 'learning', 'verbally', 'ask', 'shuffle', 'repeat', 'example', 'white', 'noise', 'skill', 'use', 'shell', 'boldly', 'announce', 'shell', 'remember', 'setting', 'next', 'time', 'never', 'case', 'device', 'always', 'turn', 'shuffle', 'repeat', 'back', 'playlist', 'playlist', 'even', 'speaker', 'abysmal', 'actually', 'pretty', 'good', 'good', 'better', 'echo', 'basically', 'glorified', 'alarm', 'clock', 'speaking', 'white', 'noise', 'skill', 'really', 'hard', 'speaker', 'odd', 'amazon', 'would', 'allow', 'skill', 'developed', 'damage', 'device']",3
92952,"['first', 'kudos', 'amazon', 'right', 'discontinued', 'echo', 'spot', 'started', 'acting', 'gave', 'full', 'purchase', 'price', 'credit', 'toward', 'show', 'ended', 'costing', 'sale', 'price', 'review', 'noted', 'show', 'well', 'make', 'couple', 'reference', 'going', 'feature', 'function', 'start', 'huge', 'plus', 'ability', 'physically', 'disable', 'camera', 'something', 'show', 'echo', 'spot', 'NOT_its', 'nice', 'peace', 'mind', 'NOT_having', 'worry', 'anyones', 'privacy', 'NOT_matter', 'room', 'device']",3
92956,"['NOT_really', 'expecting', 'blown', 'away', 'item', 'im', 'really', 'NOT_it', 'give', 'futuristic', 'feeling', 'like', 'movie', 'alien', 'sigourney', 'weaver', 'calling', 'getting', 'sound', 'sleep', 'make', 'sure', 'youre', 'NOT_bringing', 'back', 'study', 'ha', 'first', 'thing', 'came', 'mind', 'used', 'camera', 'nice', 'feature', 'though', 'mp', 'thats', 'little', 'strange', 'though', 'pretty', 'clear', 'little', 'invasive', 'drop', 'feature', 'adjusted', 'screen', 'touch', 'sensitive', 'good', 'use', 'thats', 'actually', 'rarely', 'since', 'voice', 'recognition', 'excellent', 'find', 'mostly', 'using', 'voice', 'since', 'thats', 'really', 'designed', 'alexa', 'integrated', 'much', 'better', 'super', 'responsive', 'compared', 'old', 'model', 'almost', 'overly', 'screen', 'NOT_really', 'bright', 'good', 'NOT_strain', 'eye', 'however', 'NOT_picture', 'watching', 'much', 'amazon', 'prime', 'video', 'device', 'really', 'kitchen', 'area', 'people', 'spend', 'time', 'cooking', 'eating', 'sitting', 'working', 'something', 'table', 'picture', 'like', 'small', 'tv', 'background', 'like', 'people', 'use', 'keep', 'soap', 'opera']",3
92962,"['first', 'one', 'bought', 'convenience', 'communicate', 'yo', 'mother', 'still', 'life', 'subsequent', 'purchase', 'made', 'due', 'gift', 'made', 'special', 'inability', 'get', 'basic', 'medical', 'care', 'diagnosis', 'made', 'covid', 'hysteria', 'make', 'omnipresent', 'wife', 'waylaid', 'chemotherapy', 'outside', 'NOT_have', 'here', 'like', 'cook', 'recipe', 'echo', 'kitchen', 'show', 'rarely', 'inane', 'usually', 'stupidly', 'named', 'feed', 'turning', 'something', 'either', 'subtly', 'drastically', 'feed', 'title', 'implied']",3
92971,"['echo', 'show', 'good', 'piece', 'hardware', 'marred', 'software', 'design', 'make', 'scratch', 'head', 'largely', 'numerous', 'request', 'feedback', 'user', 'larger', 'show', 'largely', 'ignored', 'implementation', 'display', 'great', 'built', 'picture', 'also', 'great', 'scrolling', 'weather', 'news', 'function', 'work', 'well']",3
